Column1,I-Count,Label(m0/f1),NYT_ID,RandInt
4957,2,0,5b483d5800a1bc2872e7c2db,0.804762362
385,1,1,58a8a0d995d0e024746375f0,0.805200189
3445,16,0,5a71f084d4211f00015be54a,0.805344051
260,65,1,58962bc395d0e0392607ea59,0.805402535
3469,1,0,5a71fa12d4211f00015be845,0.805586654
574,1,1,58c1108c95d0e024902fe5fd,0.805729321
1971,3,0,598d74e495d0e0246f1ff376,0.805944845
3293,2,0,5a5dfc8095d0e0110c1a4c6d,0.806155888
2283,0,0,59bf7ad195d0e0246f208f6a,0.806324868
3242,68,0,5a56457f95d0e0110c1a3d35,0.80635215
1735,0,0,596a5f4595d0e0246f1faa4e,0.806388131
4618,5,1,5b198a8247de81a90122c861,0.806492445
1838,0,0,597b5a5595d0e0246f1fcf35,0.806564783
615,1,0,58c799ee95d0e024902ff38e,0.80677069
4361,32,0,5af732b2068401528a2adc02,0.806883736
954,14,1,58f9ccce95d0e024b586c8d4,0.806902363
1118,1,1,5912bf6795d0e024b586fe52,0.80763852
846,7,1,58e9320795d0e02489b96015,0.807667769
2761,4,0,59fd00b995d0e0246f213e9d,0.807685468
3302,12,0,5a5c864a95d0e0110c1a497d,0.807823539
362,5,0,58a16c7795d0e02474636132,0.808270982
1844,0,1,597ae60395d0e0246f1fcddf,0.808520382
3768,16,1,5a97d9cb410cf7000162e9db,0.808569267
4489,23,1,5b09a9b6068401528a2b0016,0.808888908
749,3,0,58dd088595d0e02489b9439f,0.80899493
2404,1,0,59cdf47e95d0e0246f20d131,0.809089502
200,25,1,588cf54995d0e0392607d578,0.809492697
5333,1,0,5b84d6db068401528a2d5fe2,0.809652516
1521,0,1,59477b7195d0e024b5878c12,0.809795507
4893,0,1,5b3ffee700a1bc2872e678d1,0.809814319
1397,21,0,5938a68e95d0e024b5875e1c,0.810323519
436,0,0,58b0549f95d0e02474638687,0.810766195
4427,2,0,5aff7128068401528a2aec3b,0.811067046
5403,7,1,5b9070e9068401528a2d9796,0.811342134
3779,11,0,5a9af7d1410cf7000162ef5e,0.811585244
3224,12,0,5a4f574095d0e0110c1a3052,0.811803149
3228,0,0,5a5403a295d0e0110c1a37ef,0.811920965
2983,4,0,5a204a2a95d0e0246f219781,0.812011052
4303,6,1,5aed0e6c068401528a2ac655,0.812058531
2084,0,0,599fe59495d0e0246f201738,0.812094536
2854,0,1,5a0a316a95d0e0246f21595d,0.812283956
3773,25,1,5a9af7d747de81a901209add,0.81233114
3925,7,0,5ab5a17b47de81a9012166ed,0.812342405
2036,1,0,599bdb8395d0e0246f200dd9,0.812348912
1781,3,1,5973a06695d0e0246f1fbd72,0.812735504
3421,2,1,5a693c71d4211f00015bd59e,0.812897656
4287,0,0,5aeada25068401528a2ac02b,0.812904648
3872,2,1,5aab922447de81a90121116e,0.812955782
3869,25,0,5aac17b947de81a90121174b,0.813010734
501,0,1,58b87c1095d0e024902fd359,0.813060543
138,30,1,5881c87995d0e0392607bce0,0.813176247
4358,39,1,5af732b6068401528a2adc06,0.813756102
5016,4,0,5b51f97300a1bc2872e7d703,0.813896378
5161,2,0,5b6b3d41068401528a2d31b6,0.814012579
3078,19,0,5a2c3e267c459f246b639d0e,0.814225374
4027,6,0,5ac3d6ea068401528a2a1a3b,0.814311713
4822,4,0,5b354d2600a1bc2872e66250,0.814317594
892,15,0,58f154fe95d0e024b586b867,0.814375078
2585,2,0,59e5f23195d0e0246f2107a2,0.8144157
2647,7,0,59ee748a95d0e0246f211ae3,0.814473281
226,0,1,589048fd95d0e0392607db3a,0.814643772
3475,2,0,5a71f40cd4211f00015be650,0.814743398
515,1,0,58b9697695d0e024902fd596,0.815516936
2302,25,1,59c55dd895d0e0246f20bb23,0.815518925
1031,10,0,5903e70b95d0e024b586e09c,0.815868539
5109,1,0,5b62f4bd068401528a2d2124,0.816000091
5388,3,0,5b8db12e068401528a2d70b3,0.816005927
3255,0,1,5a5426a795d0e0110c1a382a,0.816187256
4054,6,0,5aca555a068401528a2a4e75,0.816250453
1710,2,1,59691e1895d0e0246f1fa89f,0.816642273
4023,1,1,5ac565af068401528a2a298c,0.816942567
462,20,0,58b1e11a95d0e02474638964,0.817017538
4338,0,0,5af49c1a068401528a2ad6c1,0.817078886
3667,0,0,5a8b5f1f410cf7000162ccd4,0.817249929
4862,1,0,5b3b6bcf00a1bc2872e66dd2,0.817603636
3285,2,1,5a59690795d0e0110c1a4592,0.817656251
1866,0,0,597c9f8e95d0e0246f1fd167,0.81770835
612,4,1,58c799ee95d0e024902ff38d,0.8177386
553,7,0,58be6d8995d0e024902fdeb3,0.817799818
2146,13,0,59a90a7d95d0e0246f2029d8,0.81790662
5027,30,1,5b537bb100a1bc2872e7d9a2,0.81840536
3873,1,0,5aaacd6547de81a901210b7d,0.818412053
36,9,0,5871485895d0e03926079819,0.818509044
2202,2,0,59b43cbb95d0e0246f20411d,0.818637403
2138,6,0,59aa052295d0e0246f202c7d,0.818764343
5440,0,1,5b96bf3a068401528a2da3dd,0.819134263
755,5,0,58dcb1f395d0e02489b9429c,0.819170825
3330,1,0,5a63a02695d0e0110c1a5a14,0.819179829
1052,3,0,5906e1bf95d0e024b586e3d2,0.819219062
3304,9,0,5a5c069c95d0e0110c1a48b5,0.819251023
3805,0,0,5aa1be4147de81a90120bddb,0.819318824
5052,9,1,5b584a2500a1bc2872e7e245,0.81932337
2772,0,0,59fc2e0f95d0e0246f213bfb,0.819372813
5023,1,0,5b53830000a1bc2872e7d9b1,0.819496942
1467,0,0,59445f7395d0e024b58787fa,0.819515167
4857,3,0,5b3aae7600a1bc2872e66c74,0.819901898
262,14,0,58962bbf95d0e0392607ea58,0.820000074
2242,56,0,59b9502f95d0e0246f206a15,0.820090026
1078,4,0,590e16a795d0e024b586f554,0.820102649
1685,1,0,595f367b95d0e0246f1f9276,0.820251874
4567,2,1,5b15ce8c47de81a90122bdf5,0.820281613
1698,0,0,5965cdfd95d0e0246f1f9f4b,0.820488076
2796,9,0,5a024b1c95d0e0246f21485f,0.820604436
5191,28,0,5b6efcde068401528a2d3957,0.820909974
4206,2,1,5ade6ca1068401528a2aa43a,0.820973527
2247,24,0,59b8dc8395d0e0246f206503,0.821009933
3930,1,0,5ab554d147de81a901216469,0.821073814
3274,15,0,5a57404395d0e0110c1a3f99,0.821092568
687,15,1,58d41f0b95d0e02489b92d74,0.821234081
2872,0,1,5a0cecb895d0e0246f21610e,0.82149584
4681,7,0,5b22ecc647de81a90122e06f,0.821569658
1874,14,0,597edb6395d0e0246f1fd41a,0.821618549
3160,0,0,5a33a7c97c459f246b63b351,0.821839483
2156,2,0,59acfee795d0e0246f20301b,0.822049929
2234,1,0,59ba2e0895d0e0246f2076e9,0.822146192
2607,2,0,59e870c795d0e0246f210e8b,0.822227209
4566,18,1,5b150a2247de81a90122bbaa,0.822272547
1621,17,0,5957ea4395d0e0255099804c,0.822484152
2507,4,1,59db238995d0e0246f20ef18,0.822694661
1792,51,0,5972ad8e95d0e0246f1fbc6b,0.823135475
2972,5,1,5a1cc0d995d0e0246f218d7d,0.823237003
2087,4,0,599fcff395d0e0246f201702,0.823519709
561,1,0,58bfbf0c95d0e024902fe279,0.823574759
4917,4,0,5b44054c00a1bc2872e6983b,0.823632605
2583,3,1,59e6705d95d0e0246f210948,0.824000304
507,7,1,58b7d60495d0e024902fd115,0.824040592
326,4,1,589c268695d0e02474635541,0.824102268
334,7,1,589f706b95d0e02474635d71,0.82413673
3699,6,0,5a91bd54410cf7000162dc8f,0.824199827
1281,7,0,5927d77b95d0e024b5873075,0.824737384
3256,6,0,5a540ae595d0e0110c1a37fc,0.824771831
3247,11,1,5a55602095d0e0110c1a3b2b,0.825217006
376,0,0,58a46c7495d0e02474636a00,0.825318731
4767,1,0,5b2b9acc47de81a90122ed13,0.825329564
1979,1,0,5991505495d0e0246f1ff97d,0.825368964
2200,4,0,59b0f37295d0e0246f203992,0.825644311
1916,2,1,59860e5295d0e0246f1fe4bd,0.82571827
2258,0,0,59bd6d3095d0e0246f208ca1,0.825758709
3350,6,0,5a621c9295d0e0110c1a57b7,0.826141556
4466,0,0,5b0606f3068401528a2af779,0.826292688
4793,3,0,5b325d1100a1bc2872e658ff,0.826397485
4627,12,1,5b1c23b847de81a90122ce12,0.826708498
3166,2,0,5a33140e7c459f246b63b242,0.826881665
3399,66,1,5a6b658fd4211f00015bdb6e,0.827004588
525,2,0,58bb29d995d0e024902fd8ee,0.827705885
3372,2,0,5a653b4395d0e0110c1a5b60,0.828133241
4362,37,1,5af732ae068401528a2adbfb,0.828532718
1171,12,0,59164e5d95d0e024b5870945,0.828820616
581,7,1,58c2620e95d0e024902fe9d0,0.829192367
678,2,0,58d26c4c95d0e02489b9283c,0.829407074
573,1,0,58c1108c95d0e024902fe5fc,0.829784374
4410,0,1,5afd4f24068401528a2ae89c,0.82985353
4133,3,0,5ad470a5068401528a2a8e1e,0.82995209
3076,0,1,5a2c4b8f7c459f246b639d1d,0.8303591
3860,4,0,5aab001947de81a901210da2,0.830543931
2893,0,0,5a108a4795d0e0246f217740,0.83065546
5177,13,0,5b6bca55068401528a2d32cf,0.830818264
567,0,0,58c1621795d0e024902fe703,0.831077231
4112,9,0,5ad07c27068401528a2a87e2,0.831794583
4084,3,0,5acbffd0068401528a2a5cbe,0.831797643
131,0,0,588076f495d0e0392607b8cd,0.831811902
5074,2,0,5b5b875600a1bc2872e7eabb,0.831992039
996,21,0,59004a7395d0e024b586d582,0.832144962
1905,6,0,5982d7f795d0e0246f1fdd9b,0.832197305
304,2,0,5899cb2095d0e0392607f054,0.832227271
948,6,0,58f8617995d0e024b586c4e8,0.832524777
3381,4,0,5a688e0cd4211f00015bd3d2,0.832629766
2730,6,0,59fba77895d0e0246f213b1b,0.832901419
1581,6,0,5953b09695d0e02550997635,0.832957832
3435,0,0,5a6ccc56d4211f00015bdda5,0.832967772
1148,0,0,5914b9d195d0e024b5870467,0.833025353
3444,20,0,5a71f0bad4211f00015be55b,0.833327506
1360,1,0,5932fde095d0e024b587475e,0.834010941
3366,2,0,5a65c0d295d0e0110c1a5bf5,0.834247543
3759,0,1,5a9892f6410cf7000162ec3a,0.834670355
1150,4,0,5914351b95d0e024b5870285,0.83470671
5279,0,0,5b7dd67e068401528a2d53cf,0.834947348
3534,9,1,5a7835b3d4211f00015bf4fa,0.83521988
2930,0,1,5a14833f95d0e0246f217ea7,0.835277622
2441,1,0,59d33a7695d0e0246f20db1c,0.835377714
5162,3,0,5b6abba3068401528a2d3020,0.835487523
1362,6,0,59321ffc95d0e024b5874662,0.835629485
5009,17,0,5b50dfb400a1bc2872e7d492,0.835772651
3563,39,1,5a7f485847de81a901208ebe,0.83583619
2764,4,0,59fcdbf595d0e0246f213e52,0.836299839
1701,9,0,5965372f95d0e0246f1f9e1c,0.836591649
2261,2,0,59bc8ccf95d0e0246f208b95,0.836835584
4048,4,1,5ac678d3068401528a2a32ca,0.836870239
983,4,0,58fef90895d0e024b586d1e8,0.836957578
2785,6,0,59ffa4f995d0e0246f2141dc,0.837073004
2769,6,0,59fc5f3995d0e0246f213ca4,0.837207341
2959,9,0,5a19c4d895d0e0246f2188cf,0.837448399
2327,3,1,59c6ab8595d0e0246f20bd35,0.837525754
3959,5,0,5abb60a047de81a901218764,0.837535309
2137,0,0,59aa092c95d0e0246f202c80,0.837575899
4002,0,0,5abfd3ae47de81a90121a8bf,0.837638491
5045,0,1,5b5a1a3b00a1bc2872e7e748,0.83769512
170,1,0,58870e7495d0e0392607c684,0.837841202
1994,0,0,59934a5095d0e0246f1ffdc8,0.837870389
2111,33,1,59a515ff95d0e0246f201fe0,0.837974153
3942,0,1,5ab829e447de81a901217049,0.838065254
3007,1,0,5a22ff577c459f246b6387a4,0.83806664
1478,4,1,5943301395d0e024b58784ca,0.838384815
4100,1,1,5acf2aa3068401528a2a7e15,0.838413728
308,0,1,5899838b95d0e0392607ef96,0.838445762
5197,9,0,5b6e33be068401528a2d3899,0.83865454
5387,5,0,5b8e7988068401528a2d7200,0.838834848
4347,1,0,5af3172f068401528a2ad248,0.839424672
2031,21,0,599c393195d0e0246f200ebe,0.83965135
3423,4,0,5a69221cd4211f00015bd56d,0.840277883
5298,2,0,5b7f3c79068401528a2d5718,0.840438108
432,0,0,58abf88395d0e02474637ad9,0.840849509
3298,2,0,5a5d3f7395d0e0110c1a4b0e,0.841040955
4119,0,0,5ad0789e068401528a2a87d8,0.841092634
736,1,0,58da0eee95d0e02489b93adf,0.841737376
1604,8,1,59557be395d0e02550997b77,0.841969514
2533,1,0,59de0cf495d0e0246f20f693,0.842374863
891,18,0,58f1590b95d0e024b586b86d,0.842684338
355,2,1,58a2be0995d0e024746364e5,0.84273966
5135,0,1,5b65f0ad068401528a2d2764,0.842807355
1861,19,0,597cd45695d0e0246f1fd1b6,0.842840181
4378,3,0,5af732b1068401528a2adc01,0.843082768
3847,1,0,5aa90e8247de81a90120f6fd,0.843154264
871,28,1,58ecbe4295d0e02489b96656,0.843409175
2356,24,0,59c93ea295d0e0246f20c41b,0.843484672
1011,0,0,59033b1195d0e024b586de7b,0.843866242
992,0,0,590095ea95d0e024b586d689,0.843899145
3899,1,0,5ab0506d47de81a901212e45,0.843924425
4273,0,1,5ae903e0068401528a2abba9,0.844148998
5219,9,1,5b759770068401528a2d4553,0.84426237
1075,4,0,590e169495d0e024b586f551,0.844291093
4620,3,0,5b1dacb747de81a90122d36a,0.844477646
428,2,0,58ac465b95d0e02474637bbb,0.844591107
820,0,1,58e5ec6495d0e02489b957d7,0.844672362
5379,1,1,5b8adab6068401528a2d6d53,0.84472392
3566,7,0,5a7f485547de81a901208eba,0.844875466
1484,2,0,5942356c95d0e024b5878197,0.845031325
3641,1,0,5a8a0a51410cf7000162ca7e,0.845164041
3866,0,0,5aabddd647de81a901211439,0.845177804
4722,1,0,5b277f2b47de81a90122e551,0.845275244
2705,1,0,59f7e0d895d0e0246f2130a0,0.845416495
4103,3,0,5ace9a71068401528a2a79b0,0.84643509
2476,21,1,59d91d4a95d0e0246f20e977,0.846892524
699,3,1,58d56fc995d0e02489b93118,0.84700769
3229,18,1,5a53e7a495d0e0110c1a37b1,0.847820556
1244,1,0,5922916d95d0e024b587222e,0.848207039
3585,0,0,5a7d111bd4211f00015c0275,0.848235126
5389,0,0,5b8ed91a068401528a2d7310,0.84852343
3968,0,0,5abc1d4c47de81a901218f1d,0.849081972
1612,9,0,5954aa7595d0e025509978bb,0.849518408
449,8,0,58ae9b8495d0e0247463818d,0.849548803
303,0,0,5899d6f295d0e0392607f07b,0.84955926
135,0,0,5881f79095d0e0392607bd58,0.849562204
4013,3,0,5ac227d9068401528a2a0b50,0.850187756
2058,28,1,599e7e7495d0e0246f2013d8,0.850203826
2182,0,0,59b248a295d0e0246f203d32,0.850264708
1306,90,1,5929c5bb95d0e024b5873473,0.850314927
26,0,0,586fcff795d0e039260795f4,0.850318664
3406,0,1,5a6a7fc6d4211f00015bd920,0.850382156
4115,1,0,5ad248af068401528a2a8b81,0.850672366
143,3,0,5883b6d495d0e0392607c0a8,0.850702972
3912,5,1,5ab37ea847de81a901215206,0.850868504
309,0,0,5899837795d0e0392607ef8f,0.851559787
3787,0,0,5a9da0b647de81a90120a742,0.851561878
1508,7,1,5948cd1f95d0e02550995ce0,0.851682181
962,6,1,58fba13c95d0e024b586cc6d,0.851958059
3037,3,0,5a2743d67c459f246b6390c6,0.851971865
3400,0,0,5a6b586bd4211f00015bdb42,0.852046197
650,9,0,58cd7cc995d0e02489b91d93,0.852056154
2325,8,0,59c6b59895d0e0246f20bd43,0.85229841
617,0,0,58c8eb7f95d0e024902ff70f,0.852379529
3043,0,0,5a26cce77c459f246b638f32,0.852453072
5443,0,0,5b96f777068401528a2da457,0.852510531
1858,1,0,597cf96295d0e0246f1fd1de,0.85281439
465,1,0,58b1c6ca95d0e0247463892d,0.852830572
1605,4,1,595571d695d0e02550997b57,0.85313055
3817,3,0,5aa1c85447de81a90120be3d,0.853229016
2615,8,1,59eb924e95d0e0246f211602,0.853323385
191,1,0,588b554e95d0e0392607d271,0.853431285
1383,0,1,5935066f95d0e024b5874a5c,0.853446613
5262,9,1,5b7a9123068401528a2d4cb6,0.853556345
4220,17,0,5ae04e23068401528a2aa8cd,0.85380314
4388,20,0,5af8cd14068401528a2ade30,0.854149509
973,2,0,58fdf63295d0e024b586cf88,0.854154011
2766,56,1,59fc993495d0e0246f213d66,0.854488213
3326,6,0,5a5f293f95d0e0110c1a4f45,0.855094297
1763,1,0,5971197095d0e0246f1fb87a,0.855134357
1091,9,0,590d096595d0e024b586f418,0.855213794
1708,6,0,59647c8295d0e0246f1f9bdf,0.855317107
2840,21,1,5a065a2195d0e0246f21534c,0.85559817
2737,4,0,59fae3c795d0e0246f213871,0.855623233
3524,3,0,5a79b0eed4211f00015bf8bb,0.855637579
4194,9,0,5adcc006068401528a2aa0c2,0.856106614
1964,9,0,598e4f8095d0e0246f1ff5b9,0.856293503
5036,1,0,5b5775d300a1bc2872e7e070,0.856429634
119,5,0,587f258595d0e0392607b4b8,0.856556283
4428,4,0,5b003bf9068401528a2aecc2,0.856769481
3156,0,0,5a33de0d7c459f246b63b3fc,0.856934693
4993,0,0,5b4ddca800a1bc2872e7ccd9,0.857271146
2783,13,0,59ffbbed95d0e0246f2141fc,0.85749275
2904,6,0,5a0ebdcc95d0e0246f217195,0.857508414
107,11,0,587c827795d0e0392607ae8a,0.857726693
746,2,0,58db607e95d0e02489b93ed1,0.857775628
2556,17,1,59e07e9a95d0e0246f20fd1d,0.857987693
3353,4,0,5a61cc4395d0e0110c1a569b,0.858285932
4753,1,0,5b2c32a247de81a90122ef3c,0.859149562
4113,26,0,5ad248b3068401528a2a8b84,0.859909066
1339,4,0,593111e595d0e024b5874362,0.860213022
2048,1,0,599a89e595d0e0246f200b2c,0.860637407
2989,2,0,5a1fe15295d0e0246f21960a,0.860744489
508,11,1,58b7d60395d0e024902fd113,0.861012474
2640,13,1,59ef186895d0e0246f211c33,0.861068401
2910,16,1,5a0e28f895d0e0246f216cc9,0.861159299
3803,0,1,5aa07de647de81a90120b665,0.861453792
2676,0,0,59f4e07295d0e0246f212b71,0.861757862
932,2,1,58f7779295d0e024b586c282,0.861996005
1566,11,0,594cc16b95d0e02550996805,0.862278536
3250,2,0,5a54f9b395d0e0110c1a39ff,0.86241986
1488,0,0,5946f0df95d0e024b5878b31,0.862470857
3022,2,0,5a2132ca7c459f246b638421,0.862501507
6,0,1,586b5f0995d0e03926078b6f,0.862524323
3729,3,0,5a935c8a410cf7000162dea2,0.862976402
4824,4,0,5b353d1900a1bc2872e66204,0.863150106
2393,16,0,59cee67e95d0e0246f20d444,0.86329804
4145,3,0,5ad7a3cd068401528a2a96e5,0.86333416
805,6,0,58e49b0695d0e02489b95417,0.863359173
2715,0,0,59f65b6995d0e0246f212d2a,0.863687467
2553,0,0,59e0cf8c95d0e0246f20fe3f,0.863712325
1329,7,0,592b7afa95d0e024b5873675,0.864293996
5056,0,1,5b58db0200a1bc2872e7e3fe,0.864809773
3383,34,1,5a6863cbd4211f00015bd39d,0.864835848
522,0,0,58bb47f095d0e024902fd915,0.864855639
1316,0,0,592d87dd95d0e024b5873a11,0.865334133
3057,2,0,5a2a6d537c459f246b6399a9,0.865346414
3319,2,1,5a5fefe695d0e0110c1a51c2,0.865664868
697,0,1,58d5ac9395d0e02489b931ce,0.865807703
1139,1,0,591567d395d0e024b5870640,0.865914514
1066,2,0,590a6e6295d0e024b586ecfa,0.866111527
5059,1,0,5b59982300a1bc2872e7e5af,0.866557002
1696,0,0,5965cdfd95d0e0246f1f9f4e,0.866558118
2069,4,0,599d2cfd95d0e0246f2010e8,0.867391634
2432,7,0,59d3e73a95d0e0246f20dd20,0.867542269
4196,22,1,5adf80e0068401528a2aa700,0.867758054
1945,8,1,598b268295d0e0246f1fee18,0.867925404
5021,3,0,5b537bac00a1bc2872e7d99e,0.868031357
4292,2,0,5aec7ccf068401528a2ac4fb,0.868140353
1155,3,0,5913accd95d0e024b587015b,0.868533218
444,51,1,58af4c5b95d0e024746383c6,0.868667505
4551,0,0,5b11176c47de81a90122b564,0.869074224
2555,0,0,59e091a595d0e0246f20fd7f,0.869134227
1914,1,1,5986126e95d0e0246f1fe4c8,0.869341061
4728,14,1,5b298a6047de81a90122e8c5,0.869459238
3652,11,0,5a8882c6410cf7000162c8b8,0.869460751
20,13,0,586e01fe95d0e0392607911f,0.869551864
732,2,1,58da0eee95d0e02489b93ade,0.869591884
3876,4,0,5aad5eb347de81a901211e68,0.86959316
3093,23,1,5a3047a57c459f246b63a5cb,0.869856696
186,2,0,5889b17e95d0e0392607cdf3,0.870123532
4984,2,1,5b4fab8100a1bc2872e7d180,0.870243021
3680,0,0,5a8e2322410cf7000162d3f0,0.870267491
5316,6,0,5b81a030068401528a2d5b31,0.870391897
3583,3,0,5a7dcad0d4211f00015c046f,0.870595946
4289,4,0,5aeb99e3068401528a2ac2b4,0.87063634
2167,28,0,59af0ae895d0e0246f20348a,0.870970943
1780,5,0,596f088095d0e0246f1fb292,0.871001405
3134,2,0,5a3104c77c459f246b63a77e,0.871001896
3883,37,1,5aad5eb047de81a901211e5e,0.871014419
2653,0,0,59ed41a195d0e0246f21181b,0.871746418
468,4,1,58b0f44095d0e02474638841,0.871868754
4214,6,0,5ae096ce068401528a2aa9c3,0.87193821
3513,4,1,5a75fa9fd4211f00015bf230,0.872307207
2163,0,1,59afa20195d0e0246f2035b7,0.87245234
93,38,0,587a63a595d0e0392607abf0,0.872592116
5061,19,0,5b5bac0200a1bc2872e7eb1a,0.872870774
5108,14,1,5b635f16068401528a2d2272,0.872941102
1522,3,0,59477b6a95d0e024b5878c0f,0.873320796
3544,1,0,5a7c786bd4211f00015c00c9,0.873362682
2663,16,1,59f1a21895d0e0246f212360,0.873377948
4828,13,0,5b379fc000a1bc2872e6673c,0.873611363
1479,2,0,5942da3395d0e024b58783c8,0.873638801
236,0,0,5892f5be95d0e0392607e2ac,0.873685213
3272,1,0,5a57404795d0e0110c1a3f9c,0.874260949
1805,3,0,597667b595d0e0246f1fc1df,0.874720887
838,2,0,58e73de495d0e02489b95bbb,0.874792994
576,14,1,58c3132d95d0e024902fec33,0.874825567
3707,0,0,5a90c329410cf7000162db3a,0.875332995
4077,0,0,5acbc22b068401528a2a5a0f,0.875501145
1482,1,0,594284c695d0e024b5878292,0.875738297
4592,14,0,5b182f3947de81a90122c44f,0.875944523
3051,56,1,5a2af2287c459f246b639b3d,0.875967451
5413,5,0,5b8fa5ab068401528a2d745a,0.876227991
633,4,1,58ca3cf995d0e02489b9156d,0.876583471
2116,0,1,59a861ce95d0e0246f20284b,0.876811472
1347,7,0,592fc07895d0e024b5873fc8,0.876928789
5110,14,1,5b62d625068401528a2d20da,0.877319013
3291,2,0,5a5e51dc95d0e0110c1a4d69,0.877598999
1932,3,0,598814fc95d0e0246f1fe71e,0.878171603
157,3,0,5885bd0a95d0e0392607c355,0.87844523
3900,27,1,5aaf86b847de81a9012126a9,0.878728148
1382,4,0,5935066f95d0e024b5874a5d,0.878987275
4471,0,0,5b05badb068401528a2af69f,0.879222714
1210,1,0,591bf9f695d0e024b58713d9,0.879394562
1836,0,0,597b6c7795d0e0246f1fcf7c,0.879578172
2551,17,0,59e139b695d0e0246f20ffbb,0.879615296
2141,1,0,59a9af7795d0e0246f202bd4,0.879872204
4683,4,1,5b24485c47de81a90122e2a6,0.880301536
4607,0,1,5b1a518747de81a90122ca4c,0.880725698
622,37,1,58cb169695d0e02489b9186a,0.881080781
1103,2,0,590c27ea95d0e024b586f166,0.881173454
5214,0,0,5b71c192068401528a2d3d00,0.881208716
2394,2,0,59cee02395d0e0246f20d43f,0.881243968
74,1,0,58773c7595d0e0392607a45a,0.881350724
3292,0,0,5a5e41d795d0e0110c1a4d3d,0.881414047
3842,31,0,5aa79da747de81a90120dff1,0.88145128
247,8,0,5891387295d0e0392607de0a,0.881515336
5089,3,0,5b5f46d700a1bc2872e7ef7b,0.881569961
2133,0,0,59aaf8b495d0e0246f202d82,0.881638565
4484,4,0,5b07526f068401528a2afb91,0.881687441
4581,4,1,5b18677647de81a90122c505,0.881748186
3574,3,0,5a7f00d147de81a901208ccc,0.881854875
2106,14,0,59a5cc2595d0e0246f2021b6,0.882048898
3529,3,0,5a78fb80d4211f00015bf6fc,0.882106792
4394,9,1,5afc7fb5068401528a2ae780,0.882310991
3226,6,0,5a4ecc8895d0e0110c1a2f51,0.882425825
2682,2,0,59f4ccb795d0e0246f212b50,0.882566999
692,5,0,58d3777d95d0e02489b92b33,0.882622586
3386,0,0,5a67ce01d4211f00015bd2e6,0.882632648
441,3,0,58afed0d95d0e0247463853f,0.88284197
5081,37,1,5b5cc32800a1bc2872e7ec34,0.883003373
5265,0,0,5b7b016a068401528a2d4dab,0.883027999
5418,0,0,5b9284ef068401528a2d9cf3,0.883163587
1615,5,0,5954aa6f95d0e025509978b9,0.883204312
734,0,0,58da0eee95d0e02489b93ae0,0.883776338
2997,10,0,5a1f0c9195d0e0246f2193d8,0.884004076
1782,9,0,59739e5a95d0e0246f1fbd70,0.884528552
5412,4,0,5b8fa927068401528a2d745f,0.88453027
5011,0,0,5b50615d00a1bc2872e7d2fc,0.884584082
5163,5,0,5b696b50068401528a2d2cc9,0.884756479
875,18,1,58eebd1495d0e024b586b277,0.88526595
1083,0,0,590e169595d0e024b586f553,0.885387683
2736,6,0,59fb106b95d0e0246f213905,0.88548971
3049,6,1,5a25efd87c459f246b638ce7,0.885759191
583,3,0,58c2620e95d0e024902fe9ce,0.885765105
2059,19,1,599e7e7495d0e0246f2013da,0.885821602
651,6,0,58cd7cc995d0e02489b91d94,0.886010653
5291,0,0,5b7ea2e3068401528a2d5561,0.886100119
4276,2,0,5ae90e65068401528a2abbb7,0.886125116
1518,1,0,59477b7295d0e024b5878c15,0.886229382
814,0,1,58e63ca795d0e02489b958be,0.886249181
5374,0,0,5b8c621f068401528a2d6ef3,0.88626206
4225,3,1,5ae25324068401528a2aaf37,0.886323483
993,2,0,5900948895d0e024b586d681,0.886570794
2685,0,0,59f4a18595d0e0246f212b07,0.886842135
2771,3,1,59fc2e0f95d0e0246f213bfa,0.886851616
4991,5,0,5b4e82c500a1bc2872e7cedb,0.887448657
2306,14,0,59c4ba1195d0e0246f20b913,0.887616762
1531,9,1,594b6fe895d0e0255099644d,0.88792373
2865,3,0,5a0d8f1995d0e0246f2162a8,0.887956643
4129,25,1,5ad248ae068401528a2a8b7e,0.888036702
1852,0,0,5979a65895d0e0246f1fca3e,0.888224456
2317,4,1,59c3687a95d0e0246f20ad64,0.88826435
4939,2,0,5b47caf700a1bc2872e7c211,0.888406316
1128,15,1,59116dfd95d0e024b586fac6,0.888428054
2505,1,0,59db7ee495d0e0246f20f007,0.89001791
2960,9,0,5a19c4c995d0e0246f2188cd,0.89014949
2727,2,1,59f7bd3995d0e0246f213069,0.890463274
4817,1,0,5b335c2b00a1bc2872e65c2a,0.890735478
3897,1,0,5ab1967e47de81a901213a03,0.890768511
3342,4,0,5a6392c195d0e0110c1a5a00,0.890987952
3685,21,0,5a8dbf88410cf7000162d2dd,0.891586304
4789,4,1,5b31766200a1bc2872e6578b,0.891620109
4877,0,1,5b3bff3000a1bc2872e66f95,0.891674176
1165,7,0,591750c695d0e024b5870a7b,0.89175639
3870,6,0,5aabb52947de81a901211275,0.892079487
1523,11,0,59477b6b95d0e024b5878c11,0.892356828
4482,6,0,5b09a8b6068401528a2b0012,0.89292205
4386,2,0,5afa1f21068401528a2ae157,0.892941366
3220,7,0,5a4fab2495d0e0110c1a3117,0.893303839
4738,0,1,5b28d20a47de81a90122e758,0.893878213
241,0,1,58923fcf95d0e0392607e0d5,0.894311371
