I-Count,Label(m0/f1),NYT_ID
10,0,594d67df95d0e02550996a31
7,1,5b4e4da400a1bc2872e7ce49
1,0,5928cb0e95d0e024b5873340
0,0,59b2be6595d0e0246f203e77
15,1,5a725f25d4211f00015bea02
2,0,5b8957fa068401528a2d6acc
11,0,5aedf835068401528a2ac76d
4,1,5aeb797d068401528a2ac269
0,0,5a2a6d547c459f246b6399ab
5,1,5a5123d495d0e0110c1a3357
14,0,58a5bf0695d0e02474636e18
4,0,5af34f78068401528a2ad322
53,1,5a7f483f47de81a901208eb6
4,0,59bf73c295d0e0246f208f53
5,0,5b7ca011068401528a2d5136
6,0,5ae7a00b068401528a2ab896
0,0,59f1b58295d0e0246f2123bf
3,0,5a536e3b95d0e0110c1a3643
4,0,5a56601d95d0e0110c1a3d90
9,0,5ad9ba27068401528a2a9c3e
5,0,58cb8e7e95d0e02489b91948
0,0,5aecfbb9068401528a2ac645
14,0,5a074fc795d0e0246f215472
13,0,5883b6cb95d0e0392607c0a5
4,1,5a1ed48295d0e0246f2192ec
1,1,58b87c0795d0e024902fd358
1,0,596c657b95d0e0246f1fac8e
0,0,5b59982300a1bc2872e7e5ae
0,0,5a1b547295d0e0246f218a8b
2,0,5ad15236068401528a2a8a23
7,0,5b55174800a1bc2872e7db6f
16,0,59db238f95d0e0246f20ef1a
25,0,599dfe0f95d0e0246f20130e
0,1,5a822cf7d4211f00015c0890
0,0,5ae65b6b068401528a2ab5c5
2,1,58b7719095d0e024902fd051
2,1,5a6efb3fd4211f00015be06f
3,1,5986195395d0e0246f1fe4d0
43,1,5b931315068401528a2d9e7f
62,0,5b537bb800a1bc2872e7d9a6
22,0,5b09a8e8068401528a2b0013
0,0,5b4a3dac00a1bc2872e7c6da
3,1,58e935db95d0e02489b9601d
15,0,5b644c89068401528a2d2492
7,0,5b1a99fb47de81a90122cb38
54,1,598ab7fd95d0e0246f1fed06
3,0,5b1f929e47de81a90122d7f3
8,0,5a65e5b495d0e0110c1a5c1c
2,0,5a6bdd57d4211f00015bdc93
0,0,5af467ae068401528a2ad602
4,0,5873480e95d0e03926079a78
23,1,5a8882d4410cf7000162c8bf
12,1,5ad7c948068401528a2a975b
6,0,58d5a84595d0e02489b931c4
13,0,5b721981068401528a2d3dbd
0,0,5a21ada07c459f246b6385b5
3,0,5916258895d0e024b58708e8
3,0,5a744149d4211f00015bef01
0,1,5a4d720f95d0e0110c1a2c20
1,0,5aa69a0647de81a90120d869
0,0,59bd76f995d0e0246f208cb7
5,0,5ab4f55347de81a901215fa8
43,0,5b65f0b0068401528a2d2769
4,0,590e163195d0e024b586f545
1,1,5a20a6827c459f246b6382d3
1,0,5b12b0fd47de81a90122b894
5,1,5ac80f61068401528a2a44e1
2,1,59fce18095d0e0246f213e69
11,0,58885ff495d0e0392607ca20
7,0,599bdb8595d0e0246f200ddd
0,0,5b494aae00a1bc2872e7c5ac
3,1,5a03bc4a95d0e0246f214c57
2,0,5a0c367d95d0e0246f215eb9
0,0,5ad0c736068401528a2a88bc
1,0,5b6e396a068401528a2d38a3
9,1,5b3b8f7900a1bc2872e66e3e
0,0,59c9582595d0e0246f20c469
10,0,5a060dc495d0e0246f2152c2
4,0,59cb943895d0e0246f20ca1b
58,1,5a75cc1cd4211f00015bf1dc
0,0,58ba0d8895d0e024902fd790
3,0,599f281295d0e0246f2015bb
6,0,5b942dd7068401528a2d9fc6
6,0,5abcb5a347de81a90121928f
1,1,59d33a7795d0e0246f20db1e
7,0,589c268795d0e02474635544
3,0,5a862412410cf7000162c3c0
0,0,5b3e8b3100a1bc2872e67533
2,0,5b3c988900a1bc2872e6709e
6,0,5994976d95d0e0246f200117
35,0,5951910495d0e025509970fd
0,0,5af3657e068401528a2ad36c
10,0,5b3416a400a1bc2872e65ec8
2,0,59c6c63095d0e0246f20bd5a
0,0,59c9afe995d0e0246f20c52e
9,0,58fb047095d0e024b586cbbc
2,0,594a1e6995d0e025509960a8
1,1,58a9cc9d95d0e02474637748
2,0,597b813a95d0e0246f1fcfd3
7,0,59ef55a995d0e0246f211cf1
1,1,598c097d95d0e0246f1ff016
8,1,5924adec95d0e024b58727ee
51,0,5b25573247de81a90122e383
6,0,59524d1895d0e0255099726f
0,0,591c421a95d0e024b58714b0
12,1,59177a1f95d0e024b5870ab5
5,0,59c3d1b295d0e0246f20affa
0,1,5aaa925547de81a90121080c
5,0,5af04633068401528a2aca63
4,0,59c174ed95d0e0246f209e1c
1,1,58b70feb95d0e024902fcf2b
0,0,596a5f4595d0e0246f1faa4c
1,0,5983777695d0e0246f1fdf8a
0,1,5b26e9a547de81a90122e4d0
100,0,5afcc2de068401528a2ae809
0,0,5ade8e99068401528a2aa463
0,0,5b2c2cf347de81a90122ef31
38,1,58e9433495d0e02489b96039
1,0,5a4ce02195d0e0246f21f098
2,0,596e8add95d0e0246f1fb1c9
1,0,5971276895d0e0246f1fb8b9
0,1,5972139995d0e0246f1fbab2
2,0,5b06861e068401528a2af8a6
1,0,5b4cb6aa00a1bc2872e7ca65
7,1,5b4d3c9000a1bc2872e7cbcf
0,0,5a5d308b95d0e0110c1a4af6
4,1,59f4cec895d0e0246f212b5b
9,0,590984e995d0e024b586e9fa
2,0,588a8fc995d0e0392607d0d0
0,0,5a81cf00d4211f00015c0779
10,1,5b8447e7068401528a2d5ee2
0,0,59a710ed95d0e0246f2024bb
4,0,5acf4599068401528a2a7f5f
0,0,5b06d7e5068401528a2af9e9
4,0,597c156d95d0e0246f1fd0e5
3,0,586e4c3f95d0e039260791e4
6,0,5afea42f068401528a2aeaec
7,1,5a935d60410cf7000162dea3
13,1,5a0ca2c395d0e0246f216040
1,1,5a32d72c7c459f246b63b184
0,1,5ae19fa4068401528a2aac75
7,0,59afa20195d0e0246f2035b6
9,1,5a87083d410cf7000162c615
11,0,5b006d33068401528a2aecf2
2,0,5b12b10447de81a90122b895
2,1,59cea61795d0e0246f20d3a5
0,0,58c80bd595d0e024902ff4eb
8,0,5870445095d0e03926079710
3,1,5a2c39cc7c459f246b639d04
11,0,59dc750a95d0e0246f20f24c
31,0,5b2b77e647de81a90122ec96
2,0,5b847a27068401528a2d5f5d
1,0,5a849642410cf7000162bf75
2,0,58e5ec7a95d0e02489b957dd
0,0,5a93e548410cf7000162df9f
33,0,58b0f48295d0e02474638842
3,0,58987d5295d0e0392607ed64
4,1,59c0c57e95d0e0246f2097b4
26,1,5b05b73b068401528a2af691
22,1,58db605995d0e02489b93ecf
1,0,59fc936695d0e0246f213d4f
1,0,595fda4395d0e0246f1f9497
1,0,5a6ccc56d4211f00015bdda6
11,1,58eecd7b95d0e024b586b28e
2,0,597b2fbb95d0e0246f1fceac
21,1,5a89daf9410cf7000162ca42
1,0,59a9f9f795d0e0246f202c6d
0,0,5af0c73e068401528a2acbd4
1,0,5b032945068401528a2aef9e
19,1,5b3ce0f800a1bc2872e67160
19,0,58a16caf95d0e02474636136
0,1,5939bb2095d0e024b5876131
26,1,59c216ef95d0e0246f20a05b
7,0,5b1beb7c47de81a90122cdad
3,0,5a4f573f95d0e0110c1a3050
4,0,5926941e95d0e024b5872ce9
4,1,59bc8daf95d0e0246f208b97
0,0,5aa432b547de81a90120cd56
0,0,5b96f738068401528a2da454
28,1,5a22db4b7c459f246b638770
6,0,59ba7b6c95d0e0246f2077d2
0,1,592fc06695d0e024b5873fc5
9,1,5a9e715047de81a90120ab6d
3,0,5940e3f595d0e024b5877df2
18,0,599ddca695d0e0246f2012ae
12,0,59bc31b195d0e0246f208a8b
0,0,5a73acd4d4211f00015bedd0
1,0,58de037095d0e02489b94689
0,1,593ac9d895d0e024b5876444
32,0,58de038095d0e02489b9468b
12,0,59df180b95d0e0246f20f938
0,0,5a71f0c3d4211f00015be55e
4,0,58ca8a8b95d0e02489b91657
3,1,5ab6a8cb47de81a901216aaa
4,0,59802c0295d0e0246f1fd6e7
3,0,5ad3a8ca068401528a2a8d00
58,1,5925346795d0e024b58728f9
12,0,587a7fc395d0e0392607ac18
0,0,5ab586f947de81a90121665b
8,0,5a55615195d0e0110c1a3b2d
2,0,5b5cb63800a1bc2872e7ec22
1,0,594ccd6c95d0e02550996830
0,0,5b223a9147de81a90122deef
1,0,59bad78d95d0e0246f208098
12,1,5a3171a97c459f246b63a8de
15,1,59759ff595d0e0246f1fbfc5
4,0,5b721247068401528a2d3db4
0,1,5a9da2c9410cf7000162f0b7
23,0,5a17677c95d0e0246f218528
5,0,5b05349f068401528a2af2bb
3,0,5907303295d0e024b586e462
1,0,5b28fbd047de81a90122e791
2,0,5a5959f295d0e0110c1a4581
44,1,5b679b20068401528a2d2930
34,1,5a8e5c88410cf7000162d463
5,0,5af1f1dc068401528a2aced7
1,0,5a751d1cd4211f00015bf153
13,0,5a31de107c459f246b63ad53
4,0,5b97d100068401528a2da5e4
2,0,59d33a6d95d0e0246f20db1b
0,0,59cfd4f995d0e0246f20d555
1,0,5b4a3dd900a1bc2872e7c6dd
6,0,5b059d20068401528a2af60c
1,1,5a5123c095d0e0110c1a3354
46,1,5b8f0e75068401528a2d738e
1,0,5894e66495d0e0392607e886
1,0,5a24a12b7c459f246b6389b2
0,0,5ae9d330068401528a2abd86
7,0,59bb7f8895d0e0246f208469
8,1,5a121c8595d0e0246f217900
0,1,58c06b3895d0e024902fe499
7,0,5b2169c547de81a90122dda2
17,0,58837fd295d0e0392607c045
1,0,5a75f108d4211f00015bf21f
3,0,589ad50a95d0e0392607f2d0
8,1,5a1221b795d0e0246f21790e
26,0,5948ccec95d0e02550995cd7
0,0,58b03df195d0e02474638646
9,0,58b5950e95d0e024902fcac4
0,0,59d286c695d0e0246f20d9ce
38,1,58dff1c095d0e02489b94ab2
44,0,5ac67616068401528a2a3297
1,1,59d7eb8895d0e0246f20e7e7
19,0,5abe8fdc47de81a90121a322
1,1,5afc81a4068401528a2ae78a
0,0,595d5a6195d0e025509989f9
9,1,5984207f95d0e0246f1fe10e
2,0,5af443da068401528a2ad594
4,0,597ae60395d0e0246f1fcde0
0,1,59a7532b95d0e0246f202577
0,0,59fc8c0395d0e0246f213d29
24,0,5899838695d0e0392607ef94
3,1,587141c995d0e03926079809
0,0,5923e2e995d0e024b587256c
51,1,5a0ac94b95d0e0246f215aaf
21,0,59dea8c595d0e0246f20f889
8,0,5977af5295d0e0246f1fc514
3,0,59db238a95d0e0246f20ef19
3,0,588bcf2895d0e0392607d404
5,0,59164c9395d0e024b5870942
2,0,5a7ad8bdd4211f00015bfbd1
2,1,5b1471ce47de81a90122bae1
0,0,59f347f195d0e0246f21289b
0,1,5b65ef2a068401528a2d2762
5,0,5a2c39de7c459f246b639d05
2,0,58948fc995d0e0392607e754
0,0,5a98835a410cf7000162ec09
14,1,587042d395d0e0392607970c
0,0,58d517a895d0e02489b92fe5
24,0,5935066c95d0e024b5874a59
6,0,5aad5eb047de81a901211e60
6,0,59aef4d495d0e0246f203440
5,1,5b12e23b47de81a90122b8dc
103,0,5b65f216068401528a2d276c
4,0,5b1af02247de81a90122cc60
23,0,597c232895d0e0246f1fd0f4
18,1,591621e495d0e024b58708dc
4,0,59a0d45e95d0e0246f2019c6
29,0,5984571e95d0e0246f1fe1a9
3,0,58e73dfb95d0e02489b95bc0
40,1,59b2aab695d0e0246f203e37
1,0,59e8686c95d0e0246f210e5e
4,1,59b6397495d0e0246f2043db
12,0,5acaab47068401528a2a509b
13,0,5b827326068401528a2d5c19
4,1,599543f395d0e0246f200267
2,1,58aaa70495d0e02474637891
18,0,5abc61ee47de81a901219087
1,0,58b1f49895d0e02474638982
12,0,5a108a5695d0e0246f217747
10,1,59d6876095d0e0246f20e40c
6,0,5a95bfb7410cf7000162e476
5,0,596870fa95d0e0246f1fa699
0,1,59dbf61695d0e0246f20f17e
15,1,5a7f484347de81a901208eb8
2,0,5a1f4c1895d0e0246f2194c4
3,0,58bd1c3495d0e024902fdb6c
2,0,5a2678c57c459f246b638e26
4,0,59ea85ca95d0e0246f2114a9
2,0,5a824a46d4211f00015c08cc
13,1,5ad713a8068401528a2a950a
7,0,5b045d83068401528a2af170
0,0,58e92c3f95d0e02489b96008
6,0,58dff1c095d0e02489b94ab1
3,1,5b851d2b068401528a2d6066
6,0,5a95fd35410cf7000162e52b
13,0,5a291bcf7c459f246b6395f0
11,1,5b80a657068401528a2d5a11
3,1,59c980cf95d0e0246f20c4d5
2,0,58a6b27395d0e0247463713d
2,0,59fe031c95d0e0246f213fcf
12,0,5a6ccc56d4211f00015bdda4
1,1,5a4ea68b95d0e0110c1a2ef5
2,0,5a6b294ed4211f00015bdab1
0,1,597cd45095d0e0246f1fd1b5
35,1,5b8adaac068401528a2d6d4c
6,1,5b51afd300a1bc2872e7d62e
1,0,5ac5f023068401528a2a2d02
1,1,5b4a483e00a1bc2872e7c6ea
48,1,5b65f0ad068401528a2d2765
0,0,595d815495d0e02550998a3a
1,0,58d2862b95d0e02489b9288a
0,0,5b4c285200a1bc2872e7c931
0,0,59e07e9495d0e0246f20fd1a
0,0,59101c7d95d0e024b586f7bc
2,0,5afad204068401528a2ae2e9
1,1,5b03e5f7068401528a2af098
4,0,59fbb0ff95d0e0246f213b32
3,1,592685e895d0e024b5872cbe
3,1,5b6f2b2e068401528a2d398d
1,1,590d271295d0e024b586f448
0,0,5a05c96195d0e0246f215202
1,0,5a2ab1f47c459f246b639a60
12,1,59739df095d0e0246f1fbd6f
0,0,5a95871e410cf7000162e3d6
14,0,5b0d9fb1068401528a2b05d8
11,1,5929c5ca95d0e024b5873477
6,1,58bb325795d0e024902fd8fe
9,0,59cdf47f95d0e0246f20d134
2,1,5982cf0195d0e0246f1fdd84
12,0,59cbbc0a95d0e0246f20caa4
1,0,59101c7d95d0e024b586f7ba
0,1,597a396495d0e0246f1fcc4d
2,0,594386e995d0e024b5878562
2,1,59f3cf3595d0e0246f212a2c
10,1,5b786570068401528a2d4a55
6,0,5aba12a547de81a901217c97
0,0,5b7fd72d068401528a2d5835
3,0,5a5f293f95d0e0110c1a4f43
16,1,5aad2d7a47de81a901211d40
1,0,59decc0b95d0e0246f20f8bd
1,0,5a7f485a47de81a901208ebf
33,0,5871451695d0e03926079810
11,1,5b7ed706068401528a2d55f3
5,0,5ab7f1c947de81a901216f47
0,0,59e8687495d0e0246f210e5f
5,0,59d91d3695d0e0246f20e972
7,0,5952077e95d0e025509971cb
0,1,59d48bfa95d0e0246f20de64
35,0,5b37cc3200a1bc2872e66780
5,0,59fb41ee95d0e0246f2139bf
4,0,59b13e2d95d0e0246f203a67
1,0,5919b11b95d0e024b5870e16
0,0,5aa7e77347de81a90120e2fc
3,0,59c8ae8595d0e0246f20bfeb
0,1,5b2782a647de81a90122e55b
4,1,5889b17f95d0e0392607cdf4
1,0,5a01bb5495d0e0246f2146bc
7,0,591956f095d0e024b5870d1a
2,0,5b12e23347de81a90122b8d7
4,0,59df180595d0e0246f20f937
6,0,589c267795d0e0247463553f
0,1,59eb923995d0e0246f2115fd
3,0,5971ab7f95d0e0246f1fb991
2,1,5acc0272068401528a2a5cd6
0,1,5ad170ec068401528a2a8a56
2,0,5b586ceb00a1bc2872e7e293
0,0,5aac6a8947de81a9012119fc
18,0,5b844634068401528a2d5ede
6,1,5a064cfc95d0e0246f215337
1,1,58962bcf95d0e0392607ea60
3,0,5ac1802d068401528a2a08d3
7,1,58b1f94395d0e0247463898f
2,0,5a71ec2ad4211f00015be378
4,0,58943d8995d0e0392607e663
0,0,5af46b58068401528a2ad60f
3,0,591aa87995d0e024b5871057
38,0,5b2cc8a847de81a90122f06f
9,0,5b5e4d4700a1bc2872e7edd3
19,1,58da560b95d0e02489b93bb0
1,0,5ad91e7b068401528a2a9aee
0,1,5ac2b4cb068401528a2a1079
18,1,59b0069495d0e0246f2036fc
23,0,5a71eca0d4211f00015be3ac
15,1,5b5b907900a1bc2872e7eade
14,0,58caeeb795d0e02489b917d8
3,1,5b5e40a600a1bc2872e7edc2
2,0,5a2c00037c459f246b639cb2
0,0,59aebb5e95d0e0246f203379
9,0,587f258695d0e0392607b4bb
5,0,591750c795d0e024b5870a7c
0,0,5a71e94ed4211f00015be259
8,0,593e410295d0e024b58769ab
7,0,58a36f8495d0e02474636715
16,0,5b36aade00a1bc2872e665df
2,1,5954aa7595d0e025509978bd
1,0,58bd1bf895d0e024902fdb65
5,0,58f0787795d0e024b586b65c
6,0,5b147f3d47de81a90122baf0
7,0,591eacf395d0e024b5871b96
1,0,594c37b395d0e0255099670a
9,0,5b4a10e200a1bc2872e7c698
0,1,5b989d58068401528a2da7ef
2,0,590cd3c195d0e024b586f376
9,1,5b870fe0068401528a2d6540
9,0,592868c795d0e024b587324a
2,0,59d42cda95d0e0246f20dde9
5,0,5b05da12068401528a2af709
7,0,59d1e8c595d0e0246f20d805
0,0,594d0d3b95d0e025509968f3
0,1,5b1a53b447de81a90122ca53
6,1,59019bf995d0e024b586d97e
6,1,58694c8895d0e039260788f3
4,1,594236df95d0e024b587819d
5,0,5b81a02e068401528a2d5b2f
8,0,5adfb5cd068401528a2aa78d
6,0,59477b7295d0e024b5878c14
1,0,5a07510c95d0e0246f21547d
2,0,5903731095d0e024b586df48
5,0,5ad92194068401528a2a9af9
0,0,5a32564e7c459f246b63af33
12,1,5afdcfbc068401528a2ae9a9
1,0,590253be95d0e024b586dc07
3,0,5b7be2ae068401528a2d4f52
7,0,59e657dc95d0e0246f2108ff
10,1,58dcb1f695d0e02489b9429e
1,0,592bcbf195d0e024b58736d6
6,1,5892ec0795d0e0392607e28f
3,0,58fda74495d0e024b586ceca
3,0,59c8ff2795d0e0246f20c0e0
2,1,5911a06095d0e024b586fb4a
5,0,5a82f7bed4211f00015c0a64
79,0,5976f18295d0e0246f1fc2d1
18,1,5925b13595d0e024b5872a97
3,0,5a8f5866410cf7000162d752
7,0,59eb925795d0e0246f211607
21,1,59a33e5795d0e0246f201c87
8,1,59443d7695d0e024b587879f
2,0,5a97d9cf410cf7000162e9dc
2,0,59bb7f8795d0e0246f208466
0,0,5b715ffc068401528a2d3c2e
0,0,5af5b14b068401528a2ad96f
3,1,5a31b4e67c459f246b63ab96
18,0,5a6112f595d0e0110c1a5506
46,1,5b12e8e647de81a90122b8ed
3,0,58919a8095d0e0392607ded7
24,1,5afaac25068401528a2ae270
35,0,59c7ccce95d0e0246f20be8b
36,0,587c827b95d0e0392607ae8d
0,1,5a65286695d0e0110c1a5b54
0,0,590c4a9c95d0e024b586f1cf
0,0,5b5745a800a1bc2872e7dfcc
0,0,5923e2fa95d0e024b5872571
32,0,5abedd6747de81a90121a507
2,0,59c0c57d95d0e0246f2097b3
1,0,5a18c2a095d0e0246f2187c6
0,0,5949460395d0e02550995e6a
0,0,58c8eb7c95d0e024902ff70a
54,1,593c3ab695d0e024b58766e1
43,1,593aee6395d0e024b58764d1
0,0,5b635136068401528a2d224f
3,0,59cfdec695d0e0246f20d565
0,1,59208b4b95d0e024b5871f88
1,0,59526d5295d0e025509972ce
12,1,5a0b8b0295d0e0246f215d09
1,0,590a886995d0e024b586ed24
0,0,5ab5cd6e47de81a9012167a1
14,0,5a86b646410cf7000162c51d
33,1,5b942ba5068401528a2d9fbf
8,0,5a1727ee95d0e0246f2184ed
6,1,5a50f69f95d0e0110c1a3317
22,1,593c3ac195d0e024b58766e6
39,1,5a497df195d0e0246f21ec1c
14,0,5940e3f395d0e024b5877df1
28,0,5a17577a95d0e0246f21851b
1,0,58c6487d95d0e024902ff028
8,0,5b4fca4a00a1bc2872e7d1ef
6,0,5b505f0e00a1bc2872e7d2f2
1,1,5aab922547de81a901211171
5,0,5abee65a47de81a90121a53d
2,0,588b02fe95d0e0392607d1a6
0,0,596f59f095d0e0246f1fb369
7,0,5a5a5e4c95d0e0110c1a46c5
1,0,5aaa40a747de81a901210447
2,1,5b08ab6a068401528a2afedd
1,0,5a54c0ab95d0e0110c1a3958
7,0,596db70295d0e0246f1faf85
1,0,5adef91c068401528a2aa545
10,1,58f46cfb95d0e024b586bbc0
22,0,59bd6b6595d0e0246f208c9f
3,0,5927d77c95d0e024b5873076
11,0,5ab58c7847de81a901216682
0,0,589a680395d0e0392607f21c
4,1,5a8b6d9d410cf7000162cce5
4,0,58fba13f95d0e024b586cc72
0,0,58e38de695d0e02489b95126
7,0,58e67d6095d0e02489b959ab
5,1,5a0f0a2c95d0e0246f217490
0,0,5ada81b9068401528a2a9e74
36,1,5b2e91b247de81a90122f468
4,0,59208b4a95d0e024b5871f84
1,0,58f266bd95d0e024b586b98a
1,0,587dd3ff95d0e0392607b0fc
4,1,5ae7a739068401528a2ab8a9
0,0,593e435095d0e024b58769b5
2,1,5b1085ce068401528a2b0db7
29,0,5890a69295d0e0392607dc38
50,1,58e8255a95d0e02489b95ebf
5,0,5a84ea0f410cf7000162c03c
0,0,59a54a0395d0e0246f20205d
4,0,5b5ede2200a1bc2872e7ee92
0,0,5acca59f068401528a2a6203
0,0,5acc841e068401528a2a6091
0,0,5a1eb55595d0e0246f21927d
30,1,5a175ff795d0e0246f218521
10,1,5b71eb39068401528a2d3d57
3,0,597a97e595d0e0246f1fcd47
0,1,58bd1c0595d0e024902fdb6a
6,0,59bd72cd95d0e0246f208caf
1,0,588612f495d0e0392607c428
1,1,59acfefe95d0e0246f20301f
0,0,5a31ca937c459f246b63ac8a
13,0,59ea527295d0e0246f211427
10,0,5b984c12068401528a2da75d
1,0,58a6b28795d0e0247463713f
1,0,5b4c692100a1bc2872e7c9c4
6,1,596124c495d0e0246f1f968c
1,0,59852adc95d0e0246f1fe3c8
0,0,58cd7cae95d0e02489b91d8d
2,1,586cb07295d0e03926078df4
3,0,5892ec0795d0e0392607e28e
4,1,593f322c95d0e024b587756d
6,0,5b678a49068401528a2d291f
16,0,58962bd195d0e0392607ea61
0,0,5b28542347de81a90122e6c9
5,0,5981c1bc95d0e0246f1fdacf
41,1,59ceaf5e95d0e0246f20d3c6
4,0,5a7f483f47de81a901208eb5
40,1,5a9fc2c947de81a90120b209
3,0,5a5123c095d0e0110c1a3355
8,0,5b754b2c068401528a2d4485
12,1,58efd80395d0e024b586b548
6,0,5989667c95d0e0246f1fe9e3
5,0,588cf15395d0e0392607d570
1,0,5b7e8223068401528a2d5505
5,0,5a3283df7c459f246b63b011
26,0,5a93e54c410cf7000162dfa1
0,0,5b169e6f47de81a90122bfc0
17,0,5b72a828068401528a2d3eab
5,0,59efcaba95d0e0246f211e76
0,0,5877b89695d0e0392607a5ea
5,0,5b356d0100a1bc2872e66291
10,1,58b1dbd895d0e02474638956
10,0,59eddc8d95d0e0246f211958
7,0,5b020c36068401528a2aee2e
6,0,5a2c39cb7c459f246b639d03
10,1,58cc85b295d0e02489b91c60
2,1,59c9077a95d0e0246f20c0f8
12,0,596c657b95d0e0246f1fac90
4,1,5939a34b95d0e024b58760d7
1,1,5b074a75068401528a2afb80
4,1,5b68eeaf068401528a2d2be1
0,0,5ac2ceba068401528a2a1182
0,0,5a6baa72d4211f00015bdc39
5,0,5a69b549d4211f00015bd69c
1,0,58d12ff795d0e02489b9243d
6,0,58919a8095d0e0392607ded8
0,0,58da8fe995d0e02489b93c86
2,0,5b599fae00a1bc2872e7e5c4
14,1,5b12e23d47de81a90122b8de
24,1,59b4323095d0e0246f204103
3,0,59b6833595d0e0246f20448b
0,1,592685e895d0e024b5872cbd
0,0,5acca9bb068401528a2a6226
9,1,5978e8ea95d0e0246f1fc86e
0,0,59f9bf7695d0e0246f2134d7
4,1,58a31ce895d0e024746365e8
13,1,5adb832f068401528a2a9f6c
5,1,59cdf47e95d0e0246f20d133
13,0,5a16a6d095d0e0246f2183d6
1,0,5a9f2a6647de81a90120afc1
0,0,5b90faa8068401528a2d98be
0,0,58be6d8f95d0e024902fdeb9
45,1,5912bf2795d0e024b586fe4f
41,0,5940e3e795d0e024b5877dee
2,0,59759ff095d0e0246f1fbfc4
0,0,5acfdfd9068401528a2a86b5
2,0,598de58595d0e0246f1ff4bc
5,0,595faee895d0e0246f1f9400
2,0,5a1c27f395d0e0246f218c0c
12,0,595b41ed95d0e02550998548
19,0,5a7c2dc5d4211f00015bffc6
5,0,591b8e4295d0e024b587130c
1,0,5a820d70d4211f00015c0844
3,0,5acdfd2c068401528a2a7118
5,0,58d16d7a95d0e02489b92532
8,0,5883b47295d0e0392607c09b
3,1,58ab10fd95d0e0247463797b
15,0,5b845414068401528a2d5f0f
4,1,5948ccec95d0e02550995cda
3,0,5a2dd36b7c459f246b639ebe
14,0,59ee7fc995d0e0246f211af4
1,0,5a6bb968d4211f00015bdc58
5,1,591956e795d0e024b5870d15
0,0,59093b1895d0e024b586e979
5,0,5a9499a8410cf7000162e194
5,0,5a68f5d6d4211f00015bd4e6
6,1,587cd55995d0e0392607af48
6,1,59dd292595d0e0246f20f483
1,1,5b273c5947de81a90122e50c
1,0,5a32564e7c459f246b63af31
5,0,59c221ea95d0e0246f20a077
1,0,5b65f2f0068401528a2d276d
0,0,596049f095d0e0246f1f956b
31,1,5965cdfd95d0e0246f1f9f4c
10,1,5a7a4258d4211f00015bfa6a
5,1,5b566e6d00a1bc2872e7de17
0,0,5b1c1cb447de81a90122ce05
0,0,59477b7295d0e024b5878c13
2,1,5b2cc95447de81a90122f072
34,0,594477d695d0e024b587882d
1,1,5b8c6b73068401528a2d6f00
1,0,5a8e06ea410cf7000162d3b2
31,0,5a2716e87c459f246b639053
0,1,5a302efa7c459f246b63a59c
0,0,5977854b95d0e0246f1fc48b
13,0,589c267895d0e02474635540
8,1,59d78c6995d0e0246f20e68c
4,0,5b39f7a600a1bc2872e66a7e
44,1,5b7601f5068401528a2d4694
6,1,590ad66f95d0e024b586edbc
2,0,58b09d1f95d0e024746387a0
1,1,5b866b22068401528a2d6357
15,1,59a86ae895d0e0246f202868
1,1,589f6d2c95d0e02474635d64
3,0,595c287295d0e02550998715
50,0,5a6398c195d0e0110c1a5a07
1,1,5b0c89f8068401528a2b0372
21,1,5b6f2b2e068401528a2d398e
2,0,58d8fd1595d0e02489b9360b
1,1,59647c8195d0e0246f1f9bde
3,0,5933003e95d0e024b5874767
1,1,590e169495d0e024b586f550
3,0,5b3334f800a1bc2872e65ba6
1,0,59d4f1a395d0e0246f20dfaa
32,0,5b3bfd8a00a1bc2872e66f93
0,0,5b307d8300a1bc2872e653a5
0,0,5972a34795d0e0246f1fbc5e
5,0,58ae9b7e95d0e02474638189
23,0,5b96bf38068401528a2da3dc
20,1,598a3bf695d0e0246f1fec40
18,1,5a6b7719d4211f00015bdba7
4,0,5aad5eb147de81a901211e66
9,1,58a757a295d0e024746373b2
1,1,5a133ae395d0e0246f217b9e
9,0,5aedf834068401528a2ac76c
6,0,5b089a16068401528a2afec9
0,0,59d72ef295d0e0246f20e573
7,1,595c936e95d0e02550998791
2,1,5a9af7c9410cf7000162ef5c
6,0,5b33592500a1bc2872e65c14
2,0,599bdb8395d0e0246f200dd8
0,0,5b7ad91d068401528a2d4d5e
6,0,5ad9b6a2068401528a2a9c2f
3,0,5b3bac8700a1bc2872e66e91
38,1,58821d5995d0e0392607bdc7
1,0,59f269d695d0e0246f212669
6,0,587dd40a95d0e0392607b100
22,0,5995df7195d0e0246f200411
5,0,59647c6495d0e0246f1f9bd7
2,1,5b2bb66c47de81a90122ed6a
6,0,5a8564d0410cf7000162c163
0,0,5a7ada6cd4211f00015bfbd9
19,0,5a750fd5d4211f00015bf142
30,1,5b0e72a9068401528a2b07af
6,0,59a982f195d0e0246f202b40
3,1,5ac73e1c068401528a2a3a75
16,1,5a0cd59895d0e0246f2160e3
0,0,58a5bd7f95d0e02474636e12
56,1,59edae8795d0e0246f2118cb
9,0,597653eb95d0e0246f1fc1ab
1,0,5b6c575f068401528a2d341d
4,0,5ae9e0d1068401528a2abdb2
0,1,5911dbf295d0e024b586fc06
0,0,595f4a8595d0e0246f1f92b2
