Column1,I-Count,Label(m0/f1),SortKey
2562,0,0,0.802478781
564,1,1,0.802641853
2545,9,0,0.802918293
781,26,1,0.802995146
3204,20,1,0.803006774
2007,22,0,0.80314933
5098,2,0,0.803153545
890,11,1,0.803230587
4239,1,1,0.803238681
3543,0,0,0.803262929
1279,2,1,0.803391297
3560,17,0,0.803488349
4442,0,1,0.80373328
62,0,0,0.803815261
2972,4,1,0.803974261
432,0,0,0.804088873
618,5,0,0.804119167
3925,5,0,0.804467584
2855,0,0,0.804821895
1734,2,1,0.805026422
2619,7,1,0.805100622
1056,0,1,0.805213846
1490,0,0,0.805218342
3362,16,0,0.805477416
1240,0,1,0.8055906
5190,28,0,0.805607981
2918,1,0,0.805791474
2929,0,0,0.805820828
1880,9,0,0.805876487
316,0,1,0.806023917
2438,0,1,0.806416074
4116,0,0,0.806428225
96,5,0,0.806547559
4503,9,1,0.806579916
4871,6,0,0.806713258
1816,14,0,0.806730583
4273,0,1,0.807178323
1663,10,0,0.807277902
3921,0,0,0.80729275
1016,1,0,0.807423364
2242,55,0,0.807745034
4895,0,0,0.807771354
1743,1,1,0.807894382
5375,7,1,0.808186153
1727,2,0,0.808284709
3209,0,1,0.808436611
3600,5,1,0.808481874
295,2,0,0.808541529
4685,11,0,0.808807163
4408,12,1,0.808864413
326,3,1,0.808872295
1744,5,0,0.808914418
1679,0,0,0.808973884
3145,16,0,0.809067842
3478,2,0,0.809372561
2662,1,0,0.809398314
4068,1,0,0.809499527
1064,7,0,0.809567258
3432,11,0,0.809624785
931,2,0,0.809681658
5188,5,1,0.809692441
4578,4,0,0.809920714
5237,2,0,0.810167457
1337,0,0,0.810194795
5208,3,0,0.810334095
5218,12,0,0.810412411
2172,71,0,0.811101906
2071,18,1,0.811352782
2301,0,0,0.811411042
3871,0,0,0.811640229
2986,6,0,0.811986878
1596,1,0,0.8120896
3343,0,1,0.812423199
2437,6,1,0.812581294
4525,3,1,0.812582982
479,1,0,0.812756071
1817,22,1,0.812843822
1891,4,0,0.812915771
2772,0,0,0.812995821
842,7,0,0.813347804
633,2,1,0.813764443
2188,3,0,0.814262604
1418,25,0,0.814317001
2517,4,0,0.814324774
4293,1,0,0.814547298
1022,9,1,0.814551378
57,0,0,0.815022287
1937,0,0,0.815080169
2636,7,0,0.815603193
2691,4,1,0.81574528
2155,2,0,0.815828708
3072,2,1,0.816259117
235,7,0,0.816420809
4825,0,1,0.816470779
467,33,0,0.816536053
5148,0,0,0.816549111
1375,15,1,0.816821719
4166,0,0,0.817183125
293,4,0,0.817375131
3151,1,0,0.817603637
1986,5,1,0.818277836
480,3,1,0.818279061
1317,3,0,0.818308356
5012,21,0,0.818383715
4802,6,1,0.819248108
4102,4,0,0.81925693
3957,1,0,0.819407271
697,0,1,0.819576286
1522,2,0,0.819591428
843,13,0,0.819660237
2704,6,0,0.819792162
5036,1,0,0.819822269
3161,3,0,0.820377133
3336,0,0,0.820606283
4006,12,1,0.820611562
5264,22,1,0.821058903
3812,0,0,0.821096023
811,0,0,0.821165179
3330,0,0,0.821301309
626,6,0,0.821763203
3740,5,0,0.822003824
2644,0,0,0.822032478
3201,17,1,0.82205319
5202,0,0,0.822415422
2075,11,0,0.822459035
2736,5,0,0.822544679
2900,21,0,0.822549521
4964,4,0,0.822611607
2127,11,0,0.822946195
3514,1,0,0.823161251
2708,2,0,0.823509269
4536,16,0,0.823542787
4236,0,0,0.823954995
5055,0,0,0.8244868
1811,4,0,0.824531102
5331,1,0,0.824688214
2094,5,0,0.824699991
2350,0,0,0.824766848
4805,4,0,0.824863693
3924,3,1,0.824931518
4642,0,0,0.825022075
4727,8,1,0.825037641
4579,6,0,0.825297487
835,3,0,0.825610295
3755,0,0,0.825665386
3883,35,1,0.825791637
5142,5,0,0.825992538
2973,1,0,0.826209629
4198,0,0,0.826294207
2617,0,1,0.826357004
2947,12,0,0.826990442
5186,1,0,0.827084451
4955,1,0,0.827111929
4915,28,1,0.827477382
3844,23,0,0.827482063
1540,5,0,0.828420252
1063,4,1,0.828684692
3973,0,0,0.828732017
2064,9,1,0.828804105
1561,3,0,0.828942932
4048,3,1,0.829010929
2368,0,1,0.829709604
2924,2,1,0.82980397
112,0,0,0.829984081
2538,18,0,0.830059357
3906,17,0,0.830127919
872,0,0,0.830145549
1667,4,0,0.830420225
2149,0,0,0.830450722
1406,1,0,0.831203087
2129,9,1,0.831235465
4086,23,1,0.831395425
2444,1,0,0.831703792
4710,4,0,0.83173643
4779,0,0,0.831792785
2430,0,0,0.831929137
1698,0,0,0.83204942
1137,4,0,0.832063242
1625,11,1,0.832388657
1512,4,0,0.832419072
540,0,0,0.832646239
3632,1,0,0.832841614
0,6,1,0.833140755
2329,0,1,0.833308037
774,4,0,0.833475251
208,0,1,0.833708783
351,0,0,0.833710215
484,3,0,0.833726781
5332,4,0,0.833899256
324,0,0,0.834284685
1046,1,0,0.834306141
115,3,0,0.834330549
393,4,0,0.834392216
4355,0,0,0.834420942
5446,0,0,0.834609605
1369,6,0,0.834627432
1117,3,0,0.834669328
1815,2,0,0.835283448
3142,11,1,0.835307384
4842,3,0,0.835568342
5073,21,0,0.835851994
2853,2,1,0.835859629
4415,0,0,0.836176227
2098,0,0,0.836357989
86,1,0,0.836423008
3079,1,0,0.836508843
1520,4,0,0.836587746
1054,0,0,0.836601392
2269,0,0,0.836834194
2852,1,0,0.837063956
1107,0,0,0.837298295
1563,0,0,0.837324777
4679,7,0,0.837420226
887,1,0,0.837554098
5056,0,1,0.838067707
1802,0,0,0.838139568
4045,32,0,0.838141855
1752,0,0,0.838244896
280,16,1,0.838647464
1668,49,1,0.839021116
1341,2,1,0.839366925
803,72,1,0.83938975
827,0,0,0.83958172
3824,2,1,0.839644515
2454,8,0,0.839812117
2273,1,0,0.840000094
3732,0,1,0.84000797
2314,1,0,0.840500809
4443,3,0,0.840734883
717,25,1,0.84076577
3076,0,1,0.840915411
1347,4,0,0.841097068
2881,4,1,0.841111093
5347,9,1,0.84111994
1502,2,0,0.841161864
5401,0,0,0.841421928
2203,1,0,0.841448699
158,8,1,0.841815913
1235,1,0,0.841886291
2401,0,0,0.842249927
2151,0,1,0.842402133
5141,0,0,0.842931365
2316,1,0,0.843058907
2610,0,0,0.843133257
2355,0,0,0.84321056
829,0,0,0.843342465
4422,4,1,0.843462043
3466,3,0,0.843495645
1142,1,0,0.843737149
1506,0,0,0.843898724
2672,0,0,0.844327195
998,0,0,0.844400904
2857,3,0,0.84441124
1547,67,0,0.844781562
3109,1,1,0.844958055
2955,7,1,0.845346617
3275,1,1,0.84567306
1742,0,0,0.845926953
255,10,0,0.846008918
2833,0,0,0.846168446
1172,5,0,0.8461842
3302,10,0,0.84649871
1129,1,0,0.846856933
5383,0,0,0.847450808
3480,2,1,0.847461006
3902,0,0,0.847468256
2040,8,0,0.847534091
2962,3,0,0.847854579
254,0,1,0.847950157
426,0,0,0.848397503
1345,1,0,0.848803188
3816,0,0,0.84883957
3000,2,0,0.848883794
4962,9,0,0.84890333
1966,4,0,0.849341555
2239,2,1,0.849359972
4736,0,0,0.849538712
776,14,0,0.849680168
1109,0,0,0.849841713
1608,1,0,0.849887663
1909,14,1,0.849933922
3429,0,1,0.850679247
2734,3,0,0.85110612
1844,0,1,0.851450637
2027,2,0,0.851672795
4744,0,1,0.851776189
4222,2,0,0.851806381
395,1,1,0.851913428
419,2,0,0.852474158
1175,0,1,0.852548558
1569,0,1,0.852582717
2352,3,1,0.852929554
511,0,1,0.852982662
4117,8,0,0.85298809
5023,1,0,0.853127184
1159,22,0,0.853133168
77,0,0,0.853276702
2479,6,0,0.853454566
3992,76,0,0.853465393
241,0,1,0.853717092
5397,8,1,0.854019303
3630,0,0,0.854261489
5420,22,1,0.854363473
265,4,1,0.854487606
2348,1,0,0.855144267
1420,6,0,0.855760354
1023,6,0,0.855830376
3272,1,0,0.856122596
1280,5,0,0.856125479
2709,3,0,0.856364776
4976,0,0,0.856612103
669,12,0,0.856660756
2219,6,0,0.85672239
3483,2,0,0.856822972
4030,3,0,0.856827876
889,1,0,0.857186385
764,1,0,0.857198338
3238,21,1,0.85770144
4212,0,1,0.858358642
60,1,0,0.858620979
3941,5,0,0.858624222
1302,4,0,0.858690043
1807,6,0,0.858743715
3290,15,0,0.859214864
4492,2,0,0.859384623
5180,2,0,0.859491674
4836,0,0,0.859727978
325,1,0,0.860165203
4778,32,1,0.860365674
3890,1,0,0.860627394
577,6,0,0.860716478
2179,0,0,0.860837448
514,4,0,0.860954366
3071,1,0,0.861072319
2580,2,0,0.861142991
2798,4,0,0.861151441
1681,0,0,0.861351248
1438,6,0,0.861736237
1879,0,0,0.861841412
868,0,0,0.861977627
3852,7,1,0.862121636
2956,3,0,0.862174696
4042,2,0,0.862354274
4266,1,0,0.862356374
612,0,1,0.862619319
476,19,0,0.862656257
3743,2,0,0.862841727
3199,4,0,0.863210477
2579,5,1,0.86376621
3736,1,0,0.864013369
3972,29,0,0.864209239
2548,1,1,0.864220365
2466,2,0,0.864666112
1615,3,0,0.864970128
4940,0,0,0.865630338
1141,0,1,0.865691547
2057,8,0,0.866138009
1077,15,1,0.866181578
2226,4,1,0.866438528
2719,0,0,0.866508673
3092,23,1,0.866686637
3360,1,0,0.866928009
3551,0,0,0.867036275
1701,9,0,0.867036908
2572,11,1,0.86798708
1238,1,0,0.868194214
5097,4,0,0.868296956
3461,2,1,0.868350175
2333,3,0,0.868467636
3237,1,0,0.868493676
3011,0,0,0.868609735
2308,0,0,0.868722752
1565,58,0,0.86911552
2682,2,0,0.869237844
4631,5,0,0.869473296
4342,0,0,0.869840088
5181,6,0,0.87075768
5308,0,0,0.870985845
2870,7,1,0.871080817
4153,13,1,0.871206768
593,15,0,0.871422805
2090,5,0,0.871610844
4982,1,0,0.871764229
1836,0,0,0.871789301
3291,2,0,0.871974187
4899,0,1,0.871992513
409,2,0,0.872024465
2164,1,0,0.872066847
1196,3,0,0.872210756
2381,1,0,0.87231648
3782,1,1,0.872365199
334,7,1,0.872659048
5003,1,0,0.872702102
973,1,0,0.872992478
661,2,0,0.873545395
2366,6,1,0.873618902
3968,0,0,0.87363788
1115,2,0,0.873935369
3962,0,1,0.87396364
2712,8,0,0.874188267
4560,0,0,0.874198286
3,2,0,0.874527007
268,2,0,0.874680669
1464,0,1,0.874951679
1245,4,0,0.875447735
3082,19,0,0.87559829
3449,1,0,0.875706594
3911,0,0,0.8757343
4158,0,1,0.875772565
247,7,0,0.875981331
2823,0,0,0.876828674
1390,3,0,0.877017679
3753,0,1,0.87720041
1041,0,1,0.877289496
119,3,0,0.87731592
4330,6,1,0.877537837
263,0,0,0.877583132
5013,2,0,0.877802487
3643,0,0,0.877938626
2255,4,0,0.878017725
367,2,0,0.878025781
4382,1,0,0.878070577
1426,1,0,0.878074566
4526,0,1,0.878126561
4811,0,1,0.878208432
2600,1,0,0.879787132
3677,5,0,0.879939505
227,4,1,0.879948802
194,11,1,0.880579922
1340,3,0,0.88058752
530,22,0,0.880762337
4858,5,0,0.881048903
2477,23,0,0.88110953
4207,19,1,0.881457494
462,14,0,0.881596584
688,5,1,0.881645084
1555,6,0,0.881930509
4085,0,0,0.88199339
3721,0,1,0.882012492
885,0,1,0.882067164
26,0,0,0.882199016
4824,2,0,0.882209377
2932,0,1,0.882245814
543,0,1,0.882541706
4797,0,1,0.882686597
699,2,1,0.882937767
89,0,0,0.88294373
4713,0,0,0.88328847
3468,1,0,0.883867367
3541,0,0,0.883877819
3897,1,0,0.884114256
538,7,0,0.884315678
2032,6,0,0.884350538
3131,2,1,0.884675411
2945,1,0,0.884924774
2422,6,0,0.885002691
4396,92,0,0.885125975
1998,6,1,0.885496462
3321,0,0,0.885562636
5029,3,0,0.885615381
4539,3,1,0.885775367
2645,0,1,0.885985318
1664,1,0,0.886259076
1675,19,0,0.886456656
2836,2,1,0.886486035
4161,28,1,0.886765462
4974,1,0,0.886777085
1531,8,1,0.886832358
4179,1,0,0.886918621
4544,4,0,0.887164873
3091,4,1,0.887169222
84,40,0,0.887619284
1612,7,0,0.887635701
2018,2,1,0.887835999
4024,22,0,0.888031856
1148,0,0,0.888096345
5392,0,1,0.888433935
3561,6,1,0.889616377
3836,6,0,0.89001821
4341,0,1,0.890194926
2136,0,0,0.890463904
99,6,1,0.890536245
3047,1,1,0.890745193
5068,72,1,0.890876689
4803,1,0,0.890877077
651,4,0,0.89094538
4441,4,0,0.890956762
3140,6,1,0.89122419
262,13,0,0.891263295
2608,0,0,0.892222742
4278,3,0,0.892292768
1071,0,0,0.892299614
4997,6,1,0.892488927
3785,1,0,0.89254572
3286,4,0,0.892814888
3783,3,0,0.892990391
2233,7,0,0.893406943
4001,0,1,0.8934683
470,20,0,0.893651025
2747,0,0,0.893870881
4407,1,0,0.894129902
2613,2,0,0.89456454
531,4,1,0.89461476
2341,13,0,0.895048626
4923,0,0,0.895197337
3153,5,1,0.895221028
2942,0,0,0.89573676
1017,0,0,0.895743798
673,1,0,0.89578114
3681,2,1,0.896157004
49,4,0,0.896366727
1839,3,0,0.896452246
5219,7,1,0.896768444
5131,9,1,0.896918886
997,5,0,0.897121135
2903,2,0,0.897145714
5163,3,0,0.897304843
3298,1,0,0.897360114
4120,38,0,0.897444721
3573,58,0,0.897539611
204,9,0,0.897572885
1672,0,1,0.897868197
1515,0,1,0.897882376
4290,8,0,0.899220992
832,3,0,0.899311386
1021,0,0,0.899449503
2990,0,0,0.899779169
4010,16,1,0.899819263
4491,16,1,0.900109028
4505,11,1,0.900305766
245,78,1,0.900640397
2125,22,1,0.900714023
4181,2,1,0.900732586
4704,13,1,0.90086483
3559,6,0,0.901112546
3375,3,0,0.90134893
4598,16,1,0.901364078
5160,11,1,0.901768056
1111,6,0,0.901812555
968,2,0,0.902334956
2371,6,0,0.90255158
1074,1,1,0.902765272
2627,6,1,0.90278791
1697,16,1,0.902834396
5452,2,0,0.903022682
2675,3,1,0.903058182
934,0,0,0.903139383
989,0,1,0.903170441
2795,3,0,0.90342662
1964,5,0,0.903437774
3077,15,0,0.903678021
2687,1,0,0.903798863
4985,9,0,0.903833612
58,1,0,0.903965467
2780,0,0,0.904018349
2294,2,0,0.904269889
2231,6,0,0.904490806
957,0,0,0.904524081
1234,4,0,0.904592004
59,11,0,0.904716442
2433,2,0,0.905110051
2523,0,0,0.905182082
1588,7,1,0.905263936
4400,2,1,0.905390058
1161,25,1,0.905582695
2933,1,0,0.905760482
3126,0,0,0.906129319
1331,1,1,0.906240536
1174,0,1,0.906270608
1881,13,1,0.906274554
312,0,0,0.906278554
3350,2,0,0.906496689
2876,0,0,0.906521396
5433,0,1,0.90692645
3083,0,1,0.907043048
2904,3,0,0.907076041
4636,0,0,0.907227547
935,6,1,0.907264776
2023,30,1,0.907290635
2418,1,0,0.907325544
3088,0,0,0.907379316
814,0,1,0.907476327
2345,3,0,0.90752379
3477,0,0,0.907766321
655,9,1,0.907869642
4432,4,0,0.908147971
1413,52,1,0.90817723
2251,5,0,0.908812176
3615,20,0,0.908843717
695,2,0,0.909858107
4637,4,0,0.909914786
1601,3,0,0.9099785
967,5,0,0.91021491
5249,5,1,0.910265473
195,13,0,0.910468476
742,0,0,0.910629342
2522,1,0,0.910650632
5390,6,0,0.910836038
4683,1,1,0.911155212
870,3,0,0.911254537
2996,2,0,0.911474319
4307,6,0,0.911765984
519,0,0,0.911781791
1416,6,1,0.912019307
1503,8,0,0.912367486
3671,2,0,0.912400089
3867,0,0,0.912875847
4586,10,0,0.91300683
3858,3,1,0.913236507
4322,1,1,0.913433298
4343,3,0,0.913521529
855,1,0,0.913700832
4141,55,0,0.913792935
2891,22,0,0.913889319
3428,1,0,0.914057681
1795,10,0,0.914467706
4690,12,1,0.914523952
3944,2,0,0.914764551
2507,4,1,0.914864966
5435,19,1,0.9149303
3334,1,0,0.915052945
1093,6,0,0.915088761
4647,1,0,0.915122996
1123,0,1,0.915214189
4693,0,1,0.91539727
2447,6,1,0.915909815
5231,1,0,0.91595453
1623,5,1,0.916142223
5244,5,1,0.916182127
3164,5,1,0.916224195
251,3,0,0.91646788
1868,4,0,0.916537718
2467,23,0,0.916579661
4272,7,1,0.91708108
5434,3,0,0.917092519
4426,7,0,0.917216058
4609,0,0,0.917532528
1848,0,1,0.918249785
2024,14,0,0.918385558
423,2,0,0.918390883
1417,12,1,0.918593673
1738,0,0,0.918713748
98,0,0,0.918907544
4992,6,0,0.91891442
3303,1,1,0.91913419
3967,4,0,0.919287547
642,4,0,0.919318408
696,13,1,0.91934382
3931,4,1,0.919770361
2914,5,0,0.920036747
2373,2,0,0.920040828
1089,1,1,0.920401979
534,8,1,0.920488449
4629,0,0,0.920493599
4979,3,1,0.920742848
3781,0,0,0.920879719
4717,0,0,0.920918894
5020,17,1,0.920994896
2967,3,0,0.92110523
2195,5,0,0.921228049
1853,4,0,0.921783061
3294,0,1,0.921822757
5248,2,0,0.922253988
4818,1,0,0.922402859
3379,5,0,0.922752023
1032,26,1,0.922885559
4061,34,1,0.92302072
1249,1,0,0.923492421
499,56,0,0.923611184
3426,0,0,0.92362866
821,0,0,0.923793297
4056,31,1,0.924180176
1824,4,0,0.9241805
203,1,1,0.924263814
1704,0,0,0.924323031
857,1,0,0.924335976
659,6,1,0.924421009
1139,1,0,0.924437753
3948,1,0,0.924449162
4033,1,0,0.924621333
379,3,0,0.924739969
3599,62,1,0.924762727
944,0,0,0.925163612
5082,1,0,0.925413264
1609,5,1,0.925444349
4338,0,0,0.925476149
2710,4,1,0.925750159
4521,11,0,0.926120885
5049,0,1,0.926239057
2812,0,0,0.926306664
2654,14,0,0.926370117
5229,1,1,0.926734787
728,0,0,0.92681803
5410,2,0,0.926873143
3285,2,1,0.926984661
1387,9,1,0.927027621
4694,46,0,0.927132604
2297,0,0,0.92722663
2749,0,1,0.927464563
1865,2,0,0.928150242
4557,0,1,0.928539321
2917,3,0,0.928911315
5408,0,0,0.929063417
1410,7,0,0.929306712
3814,5,0,0.92940981
4368,6,0,0.929425742
2718,8,0,0.929453709
4275,3,0,0.92951175
5203,0,0,0.929570074
525,2,0,0.929868324
380,28,1,0.93018245
2634,0,0,0.93035099
2288,77,0,0.930481619
3881,1,0,0.930666417
4595,15,0,0.930922739
2237,10,0,0.930975618
3775,14,0,0.9313395
2198,7,0,0.931358587
4885,13,0,0.93151704
5081,27,1,0.931665146
5389,0,0,0.931709182
4948,0,0,0.931711702
4090,2,1,0.932087173
3033,5,0,0.932123618
5074,2,0,0.932316902
1671,12,0,0.932515518
5089,2,0,0.932536299
5424,0,1,0.932941676
2739,7,1,0.933965551
2800,0,0,0.93397899
408,1,0,0.933981066
4853,2,0,0.934005487
2984,10,0,0.93424968
3123,1,0,0.934342937
475,1,1,0.934914642
4270,0,0,0.935772205
4197,4,0,0.935843915
3826,0,0,0.935956437
3172,1,0,0.936104997
1027,2,0,0.936129577
1618,20,0,0.93654201
1458,0,0,0.936907845
2787,7,0,0.937110944
5129,0,0,0.937330303
1828,3,0,0.937346107
2827,5,0,0.937452703
3353,2,0,0.937643734
3267,1,0,0.937750357
287,7,0,0.93784079
4552,9,0,0.938058832
3558,2,0,0.938066008
2745,2,0,0.93810474
4746,4,0,0.938472248
345,6,0,0.938517115
4066,1,1,0.93852224
1875,0,1,0.938612076
4127,13,1,0.938982356
3253,0,0,0.939082464
1051,0,1,0.939146374
1589,1,0,0.939172184
3535,2,0,0.939281111
804,1,0,0.93981999
2123,0,1,0.940095063
5454,3,0,0.940296061
4429,1,1,0.940625743
54,0,0,0.940771849
1231,3,0,0.9408026
3557,1,1,0.940927869
2723,3,0,0.940947429
2002,41,1,0.941185194
816,1,0,0.94157159
1607,1,0,0.941876942
4115,1,0,0.941901267
2809,6,0,0.942294526
4365,0,1,0.942348983
4883,2,1,0.94244438
5307,3,0,0.942515229
1243,2,0,0.942526896
4496,0,0,0.943225108
520,0,0,0.943439224
740,0,0,0.943511729
5227,10,0,0.943593204
3052,24,0,0.943672583
1979,1,0,0.943853547
3669,0,0,0.943854615
3463,0,0,0.94394322
502,1,1,0.943994185
4756,1,1,0.944284888
275,4,0,0.944401656
2899,13,0,0.944505692
4888,0,0,0.944815208
3036,2,0,0.945192439
1452,1,0,0.945708806
401,0,0,0.945809188
1010,17,1,0.945899236
3767,1,0,0.946153149
837,2,0,0.946247148
3936,0,0,0.94632441
1080,3,0,0.946415859
471,0,1,0.946434021
1922,4,0,0.946700115
4582,2,0,0.946932344
4648,1,0,0.947166797
2666,5,0,0.947258019
1224,1,0,0.947457696
4057,3,0,0.947556387
2503,0,1,0.947933361
4668,1,0,0.948092957
500,5,0,0.948196263
1846,0,1,0.948425261
4303,5,1,0.948592408
2902,1,0,0.948801303
5207,1,0,0.948968451
1336,0,0,0.949033695
1939,1,0,0.949078364
5369,2,0,0.949231368
2657,1,1,0.949384178
705,2,0,0.949507114
2845,9,0,0.949589523
4078,1,1,0.949822946
3519,1,0,0.949999916
3102,0,0,0.950119905
3211,6,1,0.950179921
637,45,0,0.950211206
1693,2,0,0.950285511
486,31,1,0.950395318
5221,8,0,0.950419786
5065,13,0,0.950696758
3676,20,1,0.950794306
4983,14,0,0.95095824
2813,1,0,0.951196146
3717,8,0,0.951503541
153,5,1,0.951602175
1039,9,0,0.951850491
956,1,0,0.95185285
5136,78,0,0.951914871
4760,21,0,0.952218588
1122,13,1,0.952224323
798,9,0,0.95228053
4603,0,0,0.952368162
4675,0,0,0.952809643
581,2,1,0.952938728
670,1,0,0.953076008
1267,0,0,0.953304871
369,6,1,0.953323521
1055,0,0,0.953443885
240,8,0,0.953461127
2229,19,0,0.954105305
4389,1,0,0.954328816
3691,30,1,0.954360702
3322,6,1,0.954753303
5406,3,0,0.955132065
2565,5,0,0.955302063
2913,0,1,0.955342686
4757,0,0,0.955367831
3467,1,1,0.955524496
3774,0,0,0.955984586
3013,0,1,0.956061383
4052,11,0,0.956103831
353,1,1,0.956315592
3853,1,0,0.956403829
1682,0,0,0.957121772
3125,3,1,0.957481217
4857,2,0,0.957519127
683,1,0,0.957537342
2028,5,1,0.957575899
5100,9,0,0.957624297
5279,0,0,0.95818913
4626,1,1,0.9584028
836,14,0,0.958497085
4329,0,1,0.95856856
1940,1,0,0.958594091
940,1,0,0.958632548
5222,9,0,0.958654885
2199,0,0,0.958692195
346,7,0,0.958760073
4328,44,1,0.958791212
5138,0,0,0.958926325
1958,26,0,0.959093687
629,3,0,0.959155744
1221,5,0,0.959569085
1313,3,0,0.959575482
689,1,0,0.959852759
5437,1,1,0.959965018
4084,2,0,0.960264769
4145,3,0,0.960427486
3672,2,0,0.960523499
1723,0,0,0.960637808
5255,53,1,0.961186792
5108,13,1,0.96165132
442,3,0,0.96169145
1230,1,0,0.961867116
3260,3,0,0.962123522
4192,2,0,0.962159389
1213,4,0,0.962174766
377,1,0,0.962199426
4861,15,1,0.962805277
1870,0,0,0.962807773
3078,17,0,0.962999603
1948,45,1,0.963577701
4390,1,0,0.96362844
4527,18,0,0.963869598
3932,10,0,0.96398268
4669,1,0,0.964448804
4081,4,0,0.964858365
2808,8,0,0.964958732
1108,0,1,0.965058518
4545,41,1,0.965169605
4714,50,0,0.965222859
5213,12,0,0.965372648
1166,4,0,0.965713229
3989,1,1,0.966129146
2310,3,0,0.966368106
2693,0,0,0.967186397
2534,5,0,0.96731431
3087,1,1,0.967412047
1941,1,1,0.96746429
2460,10,0,0.967689037
5298,2,0,0.967732758
2826,3,1,0.968053252
2883,1,1,0.968349065
1957,9,1,0.968370645
1483,1,1,0.968375044
706,0,0,0.968803156
3049,4,1,0.969015706
3922,14,1,0.969161698
573,0,0,0.969161772
4353,10,1,0.969208889
2821,4,1,0.969254226
1314,3,0,0.969334254
5285,5,1,0.969616221
4763,27,0,0.969632661
3458,17,1,0.969639011
2783,11,0,0.969989649
1760,1,0,0.970008528
1203,3,1,0.9700158
4474,0,0,0.970150223
2496,0,0,0.970521882
94,0,0,0.970578816
3280,7,0,0.970642589
1709,2,0,0.970859888
230,10,0,0.971384425
3686,0,0,0.971454923
4768,1,0,0.971566045
1246,0,0,0.971635394
5183,6,1,0.971746811
3670,5,0,0.971883675
1856,18,0,0.972026892
5046,1,0,0.972108162
871,21,1,0.972455226
1444,2,1,0.97248028
5093,7,0,0.972730037
4421,5,0,0.97281288
2815,0,1,0.972970964
4240,0,1,0.973033584
4651,0,0,0.973048045
4041,1,0,0.973455717
2306,8,0,0.973916002
3159,40,1,0.974068886
4762,6,1,0.974227211
3711,5,1,0.974302164
1898,0,0,0.974358071
5461,7,0,0.974530353
810,4,0,0.97461658
3749,2,0,0.974851148
3791,1,1,0.975310155
4477,0,0,0.975361079
850,11,0,0.975452139
3111,4,0,0.975744653
4456,0,1,0.975775693
4847,11,0,0.975829289
677,0,0,0.976064095
4682,2,0,0.976259925
364,12,0,0.976344677
5324,6,1,0.976354787
4657,0,1,0.976412345
3220,3,0,0.976592674
820,0,1,0.977224819
41,13,0,0.977300971
1136,0,0,0.977532496
5134,7,0,0.977594885
1290,2,0,0.977647327
4628,0,0,0.977706877
2974,1,0,0.977878957
3533,2,0,0.977890936
2317,2,1,0.97789994
2416,7,0,0.977928163
2939,0,1,0.978287902
2616,4,0,0.978312436
3154,93,1,0.97842023
3608,5,0,0.978669945
117,8,0,0.978899779
588,4,0,0.978960556
2509,2,0,0.978962808
3636,4,0,0.979106264
2461,1,1,0.979286787
722,3,0,0.979340508
1505,9,1,0.979652476
3170,0,0,0.979844054
3357,4,0,0.979967965
4659,1,1,0.979986188
4658,4,0,0.980069992
2170,0,0,0.980322123
3317,0,1,0.980466587
572,3,0,0.98059311
3765,0,0,0.98086112
2698,15,1,0.98114143
515,1,0,0.981160525
2442,7,0,0.981171421
3152,4,0,0.981521846
252,2,1,0.981879303
2679,4,1,0.981934116
2015,3,0,0.982034296
4251,28,1,0.982076044
4500,0,1,0.982188178
1262,0,0,0.982418091
4661,1,0,0.982482362
2095,1,1,0.982584253
4750,4,0,0.982676468
3017,15,0,0.982714868
285,1,0,0.982744336
4151,11,1,0.982834313
4558,1,0,0.982974599
1112,2,0,0.983177329
3137,7,0,0.983269658
1423,43,1,0.983380682
4247,11,0,0.983454604
4305,22,1,0.983647733
716,4,1,0.983768247
2982,0,0,0.983848631
3114,3,0,0.983851809
5080,19,0,0.984078768
1549,3,0,0.984149167
1504,34,0,0.984205099
2527,3,0,0.984737529
2652,7,0,0.984931545
3612,3,0,0.984937819
1229,0,0,0.98493875
4530,0,0,0.985237349
5004,0,1,0.985400209
1959,4,0,0.985405306
3602,15,0,0.985429055
4119,0,0,0.98552896
2325,6,0,0.985649515
3227,3,0,0.985992752
757,0,0,0.986115735
4224,0,0,0.98657762
4245,7,0,0.986689121
438,21,1,0.987708196
1160,20,1,0.987745524
687,11,1,0.987941203
4592,12,0,0.988147453
3128,2,1,0.988541901
3027,5,0,0.988553655
429,0,0,0.988680118
3572,1,1,0.9887854
1857,0,0,0.988949565
2703,12,0,0.988985811
5282,2,0,0.989182514
167,0,0,0.989379715
3122,0,0,0.989448874
1339,3,0,0.989529515
1982,0,0,0.989653183
1781,1,1,0.98975034
141,31,1,0.989967889
1621,14,0,0.989989663
3451,0,0,0.990024301
3578,2,1,0.990322525
1343,2,0,0.990490318
1026,26,0,0.99068296
2384,2,0,0.990843477
3579,3,0,0.990876028
1645,22,0,0.990985019
4094,7,1,0.991090762
3825,8,0,0.991499666
4075,0,0,0.991807058
5133,30,1,0.991906863
5351,5,1,0.992002978
5144,39,1,0.992074452
1765,0,1,0.992427087
4262,25,0,0.99253857
522,0,0,0.99260009
2609,10,0,0.992684659
198,0,0,0.99269291
4431,0,0,0.99278141
3798,7,1,0.993023938
876,0,0,0.993168432
2158,0,1,0.995099676
2713,28,0,0.995203716
1003,6,1,0.995872195
