id,url,word_count,snippet,source,byline,byline_parsed,pub_date,inferred_gender
58788dff95d0e0392607a806,https://www.nytimes.com/2017/01/13/opinion/do-markets-work-in-health-care.html,824,There’s psychology as well as economics in a consumer-based system....,The New York Times,By DAVID BROOKS,david brooks,2017-01-13T08:21:01+0000,male
58788df395d0e0392607a804,https://www.nytimes.com/2017/01/13/opinion/the-trump-and-pony-show.html,817,"In the combustible Wednesday news conference, the skills of a talented charlatan were on display....",The New York Times,By TIMOTHY EGAN,timothy egan,2017-01-13T08:21:01+0000,male
587a84c695d0e0392607ac26,https://www.nytimes.com/2017/01/14/opinion/sunday/why-trump-cant-make-it-1981-again.html,1152,Donald Trump says he can bring back the economic growth of the Reagan era. But economic forces won’t let him....,The New York Times,By RUCHIR SHARMA,ruchir sharma,2017-01-14T20:06:19+0000,na
587a83f595d0e0392607ac24,https://www.nytimes.com/2017/01/14/opinion/sunday/i-had-a-9-percent-chance-plus-hope.html,1095,"Deep down, every cancer patient wants to believe he is going to make it....",The New York Times,By SAMUEL PARK,samuel park,2017-01-14T20:02:53+0000,male
587a830695d0e0392607ac20,https://www.nytimes.com/2017/01/14/opinion/sunday/hey-steve-harvey-who-says-i-might-not-steal-your-girl.html,933,Dominant American culture has long stereotyped Asian-American men as not masculine. Why is Steve Harvey joining in now?...,The New York Times,By EDDIE HUANG,eddie huang,2017-01-14T19:58:58+0000,male
587a7fea95d0e0392607ac1d,https://www.nytimes.com/2017/01/14/opinion/sunday/at-home-with-barack-and-michelle.html,870,"In Chicago, the president and his family find a place of honor on the wall....",The New York Times,By WHITTEN SABBATINI and NATALIE Y. MOORE,whitten sabbatini and natalie y. moore,2017-01-14T19:45:40+0000,multi
587a7fdc95d0e0392607ac1a,https://www.nytimes.com/2017/01/14/opinion/sunday/eight-was-enough.html,1096,"The Obama years, which left us divided and angry, paved the way for the ascent of Donald J. Trump....",The New York Times,By PETER WEHNER,peter wehner,2017-01-14T19:45:23+0000,male
587a7fd995d0e0392607ac19,https://www.nytimes.com/2017/01/14/opinion/sunday/eric-cantor-what-the-obama-presidency-looked-like-to-the-opposition.html,978,He started with an outstretched hand. Then that changed....,The New York Times,By ERIC CANTOR,eric cantor,2017-01-14T19:45:23+0000,male
587a7fc395d0e0392607ac18,https://www.nytimes.com/2017/01/14/opinion/sunday/how-black-america-saw-obama.html,1422,His success elated us. But then we spent eight years worrying for his life....,The New York Times,By MICHAEL ERIC DYSON,michael eric dyson,2017-01-14T19:45:02+0000,male
587a7c4195d0e0392607ac0e,https://www.nytimes.com/2017/01/14/opinion/sunday/president-obama-martin-luther-king-racial-barrier.html,1312,We can’t create a more just nation simply by dressing up institutions in more shades of brown. Now we must confront structural racism....,The New York Times,By KHALIL GIBRAN MUHAMMAD,khalil gibran muhammad,2017-01-14T19:30:03+0000,male
587a7c4195d0e0392607ac0f,https://www.nytimes.com/2017/01/14/opinion/sunday/judd-apatow-freaking-out-over-donald-trump.html,976,"Comedy and tragedy: Judd Apatow takes on the tweeter in chief, while scarfing down Oreos....",The New York Times,By MAUREEN DOWD,maureen dowd,2017-01-14T19:30:02+0000,female
587a7b1e95d0e0392607ac0b,https://www.nytimes.com/2017/01/14/opinion/sunday/donald-trump-kremlin-employee-of-the-month.html,854,A dossier has been circulating in Washington that’s completely unsubstantiated and yet also plausible....,The New York Times,By NICHOLAS KRISTOF,nicholas kristof,2017-01-14T19:25:02+0000,male
587a63b095d0e0392607abf1,https://www.nytimes.com/2017/01/14/opinion/sunday/lessons-from-russia-verify-everything-dont-publish-rumors.html,1266,Trump has taken a page from Putin’s playbook on dealing with the news media. Here’s how to avoid getting lost in the fog....,The New York Times,By MASHA GESSEN,masha gessen,2017-01-14T17:45:12+0000,female
587a63a595d0e0392607abf0,https://www.nytimes.com/2017/01/14/opinion/sunday/without-obamacare-i-will-get-sicker-faster-until-i-die.html,705,"If I don’t have health insurance so I can manage my Parkinson’s disease, it’s likely the government will end up paying more for my care....",The New York Times,By CAMERON ZEIGLER,cameron zeigler,2017-01-14T17:45:02+0000,male
58799d2395d0e0392607ab0d,https://www.nytimes.com/2017/01/13/opinion/running-with-the-pack.html,1459,A series of close encounters on the trail with wild animals. What do they mean?...,The New York Times,By MORIEL ROTHMAN-ZECHER,moriel rothman-zecher,2017-01-14T03:38:00+0000,na
58799ccb95d0e0392607ab0c,https://www.nytimes.com/2017/01/13/opinion/the-lingering-stench-of-torture.html,867,"Architects of “enhanced interrogation” assert that torture works. But evidence shows that “tea and sympathy,” or beer and cigarettes, work better....",The New York Times,By JAMES KITFIELD,james kitfield,2017-01-14T03:36:39+0000,male
58799bc395d0e0392607ab08,https://www.nytimes.com/2017/01/13/opinion/donald-trumps-dangerous-attacks-on-the-press.html,710,"By demonizing the news media, the president-elect threatens to undermine aggressive, responsible journalism that seeks to hold government accountable....",The New York Times,By LEONARD DOWNIE JR,leonard downie jr,2017-01-14T03:32:07+0000,male
587992ec95d0e0392607aaf9,https://www.nytimes.com/2017/01/13/opinion/ben-carsons-denial-of-reality.html,794,Mr. Carson has curried the favor of white conservatives by his refusal to challenge institutional racism in housing and education....,The New York Times,By TERRELL JERMAINE STARR,terrell jermaine starr,2017-01-14T02:54:28+0000,male
587c068195d0e0392607add8,https://www.nytimes.com/2017/01/15/opinion/heng-on-trumps-challenge-with-china.html,24,China sending an aircraft carrier through the waterway that separates it from Taiwan reflects an early foreign policy challenge for Donald Trump....,The New York Times,,,2017-01-15T23:28:08+0000,na
587bff8695d0e0392607adcb,https://www.nytimes.com/2017/01/15/opinion/in-pakistan-justice-for-the-killers-among-us.html,1010,"Terrorism trials in military courts deliver only revenge, and uncover very little information....",The New York Times,By MOHAMMED HANIF,mohammed hanif,2017-01-15T23:02:23+0000,male
587cfe4f95d0e0392607afa4,https://www.nytimes.com/2017/01/16/opinion/2-years-31-dead-construction-workers-new-york-can-do-better.html,827,Poor immigrant workers are falling off our buildings and being crushed to death in our streets....,The New York Times,By DOMINIQUE BRAVO,dominique bravo,2017-01-16T17:09:28+0000,male
587cd55995d0e0392607af48,https://www.nytimes.com/2017/01/16/opinion/north-africas-next-war.html,1243,"If the United Nations doesn’t step up, the long-simmering conflict in Western Sahara could soon boil over....",The New York Times,By HANNAH ARMSTRONG,hannah armstrong,2017-01-16T14:14:45+0000,female
587cd17a95d0e0392607af3e,https://www.nytimes.com/2017/01/16/opinion/the-rohingya-the-ladys-problem-from-hell.html,1290,Excessive criticism of Daw Aung San Suu Kyi is obscuring why Myanmar’s Muslims are persecuted and how to change that....,The New York Times,By DAVID SCOTT MATHIESON,david scott mathieson,2017-01-16T13:58:08+0000,male
587cc6f995d0e0392607af2d,https://www.nytimes.com/2017/01/16/opinion/a-new-take-on-democrats-obama-era-losses.html,372,A party that controls the White House for two terms typically loses political power elsewhere....,The New York Times,By DAVID LEONHARDT,david leonhardt,2017-01-16T13:13:23+0000,male
587c828295d0e0392607ae90,https://www.nytimes.com/2017/01/16/opinion/which-martin-luther-king-are-we-celebrating-today.html,938,"Since his death, the civil rights leader has been appropriated for all sorts of causes....",The New York Times,By JASON SOKOL,jason sokol,2017-01-16T08:21:13+0000,male
587c828295d0e0392607ae91,https://www.nytimes.com/2017/01/16/opinion/with-all-due-disrespect.html,802,The patriotic case for frankness about a tainted election....,The New York Times,By PAUL KRUGMAN,paul krugman,2017-01-16T08:21:12+0000,male
587c827a95d0e0392607ae8c,https://www.nytimes.com/2017/01/16/opinion/ask-alexa-no-hear-this-alexa.html,790,Amazon’s voice-controlled Echo device is “always getting smarter” — but making us dumber....,The New York Times,By ALEXA O'BRIEN,alexa o'brien,2017-01-16T08:21:12+0000,female
587c828295d0e0392607ae93,https://www.nytimes.com/2017/01/16/opinion/the-stories-we-tell-ourselves.html,1105,"In our echo chambers, we embody the ‘right’ values, but our real lives are more complicated....",The New York Times,By TODD MAY,todd may,2017-01-16T08:21:11+0000,male
587c827b95d0e0392607ae8d,https://www.nytimes.com/2017/01/16/opinion/finding-myself-through-my-college-major.html,572,"As someone born in Montana to Malaysian-Chinese parents, I’ve always dreaded the “Where are you from” question....",The New York Times,By JOSHUA KAM,joshua kam,2017-01-16T08:21:11+0000,male
587c827795d0e0392607ae8a,https://www.nytimes.com/2017/01/16/opinion/johns-gospel-of-trumps-illegitimacy.html,863,A lecher attacked a legend when Donald Trump tweeted an attack on John Lewis....,The New York Times,By CHARLES M. BLOW,charles m. blow,2017-01-16T08:21:02+0000,male
587e846295d0e0392607b34c,https://www.nytimes.com/2017/01/17/opinion/death-row-doctor.html,435,Dr. Carlo Musso took an oath to do no harm. So why does he take part in executions?...,The New York Times,By LAUREN KNAPP,lauren knapp,2017-01-17T20:53:51+0000,female
587e4a3d95d0e0392607b28d,https://www.nytimes.com/2017/01/17/opinion/marching-to-the-beat-of-trump.html,1790,So much for the postelection lull....,The New York Times,By ARTHUR C. BROOKS and GAIL COLLINS,arthur c. brooks and gail collins,2017-01-17T16:45:43+0000,multi
587e294e95d0e0392607b214,https://www.nytimes.com/2017/01/17/opinion/world-economic-forum-davos-patrick-chappatte.html,5,Hatching the trends for 2017....,The New York Times,By PATRICK CHAPPATTE,patrick chappatte,2017-01-17T14:25:00+0000,male
587dd40a95d0e0392607b0ff,https://www.nytimes.com/2017/01/17/opinion/the-gops-health-care-death-spiral.html,941,A repeal-and-delay of Obamacare would be a “total disaster” for the individual insurance market....,The New York Times,By J. B. SILVERS,j. b. silvers,2017-01-17T08:21:21+0000,na
587dd40a95d0e0392607b100,https://www.nytimes.com/2017/01/17/opinion/the-lord-of-misrule.html,832,"We’re living with exactly the kinds of injustices that lead to carnival culture, and we’ve crowned a fool king....",The New York Times,By DAVID BROOKS,david brooks,2017-01-17T08:21:19+0000,male
587dd3ff95d0e0392607b0fc,https://www.nytimes.com/2017/01/17/opinion/what-thomas-merton-and-muhammad-ali-had-in-common.html,843,"The Catholic writer and the boxer never met, but they shared an abiding belief that all religions contain vital truths....",The New York Times,By LONNIE ALI,lonnie ali,2017-01-17T08:21:11+0000,male
587dd3ff95d0e0392607b0fd,https://www.nytimes.com/2017/01/17/opinion/the-most-successful-democrat-since-fdr.html,802,"Barack Obama ranks with Reagan as an impactful president, and Republicans won’t be able to reverse the changes easily....",The New York Times,By DAVID LEONHARDT,david leonhardt,2017-01-17T08:21:09+0000,male
587dd3f495d0e0392607b0f8,https://www.nytimes.com/2017/01/17/opinion/as-the-earth-shook-they-stood-firm.html,1914,"Adaptability and tenacity helped poorly equipped Vietcong forces resist the onslaught of Operation Cedar Falls, despite horrific losses....",The New York Times,By HAI T. NGUYEN,hai t. nguyen,2017-01-17T08:21:03+0000,male
587fd5ff95d0e0392607b72d,https://www.nytimes.com/2017/01/18/opinion/snowden-does-not-deserve-the-threat-he-faces.html,1236,"Obama should pardon him before a much less thoughtful president, who has spoken of his execution, takes over the machinery of surveillance....",The New York Times,By ALAN RUSBRIDGER,alan rusbridger,2017-01-18T20:54:18+0000,male
587fb6cd95d0e0392607b6b4,https://www.nytimes.com/2017/01/18/opinion/sunday/americas-great-working-class-colleges.html,1327,"Dozens of colleges are vaulting thousands of low-income students into the middle class and beyond, and yet are being starved of funding....",The New York Times,By DAVID LEONHARDT,david leonhardt,2017-01-18T18:41:09+0000,male
587f99dc95d0e0392607b641,https://www.nytimes.com/2017/01/18/opinion/speaking-truth-to-trump-on-immigration.html,269,Donald Trump’s denunciation of immigrants is hypocritical....,The New York Times,By NICHOLAS KRISTOF,nicholas kristof,2017-01-18T16:37:39+0000,male
587f258695d0e0392607b4b9,https://www.nytimes.com/2017/01/18/opinion/denouncing-trump-wont-help-disability-rights.html,1070,"Outrage over Donald Trump’s insensitivity is fine, but it isn’t serious political action....",The New York Times,By JAY RUCKELSHAUS,jay ruckelshaus,2017-01-18T08:21:22+0000,male
587f258695d0e0392607b4ba,https://www.nytimes.com/2017/01/18/opinion/reject-scott-pruitt-for-the-epa.html,835,The Oklahoma attorney general has built his career attacking the very agency he would run....,The New York Times,By ERIC SCHAEFFER,eric schaeffer,2017-01-18T08:21:22+0000,male
587f258595d0e0392607b4b8,https://www.nytimes.com/2017/01/18/opinion/this-year-oscarssoblack.html,798,"Against a backdrop of tense race relations, three widely praised movies should bring needed diversity to this year’s Academy Award nominations....",The New York Times,By FRANK BRUNI,frank bruni,2017-01-18T08:21:22+0000,male
587f258695d0e0392607b4bb,https://www.nytimes.com/2017/01/18/opinion/should-my-band-play-at-trumps-inauguration.html,580,"Nobody’s heard of us, but how many options does he have?...",The New York Times,By RON BERLER,ron berler,2017-01-18T08:21:21+0000,male
587f257695d0e0392607b4b4,https://www.nytimes.com/2017/01/18/opinion/retweeting-donald-trump.html,882,"Imagine the benefits to the country if the president-elect’s messages were nice, not nasty....",The New York Times,By THOMAS L. FRIEDMAN,thomas l. friedman,2017-01-18T08:21:03+0000,male
587f257795d0e0392607b4b6,https://www.nytimes.com/2017/01/18/opinion/the-obama-legacy.html,1248,His presidency’s transformative promise created both fears and expectations that he failed to manage....,The New York Times,By ROSS DOUTHAT,ross douthat,2017-01-18T08:21:03+0000,male
587f257695d0e0392607b4b5,https://www.nytimes.com/2017/01/18/opinion/injecting-drugs-under-a-watchful-eye.html,1508,Giving users a supervised place and clean needles increases use of treatment and saves lives....,The New York Times,By TINA ROSENBERG,tina rosenberg,2017-01-18T08:21:03+0000,female
5880c1e695d0e0392607b9ce,https://www.nytimes.com/2017/01/19/opinion/budget-cuts-that-are-un-american.html,321,State governments have in recent years been cutting the budgets of public colleges that are engines of upward mobility....,The New York Times,By DAVID LEONHARDT,david leonhardt,2017-01-19T13:40:47+0000,male
5880b15795d0e0392607b997,https://www.nytimes.com/2017/01/19/opinion/britains-soccer-sex-abuse-scandal.html,1101,"In institution after institution, a pattern of exploitation of society’s most vulnerable members has emerged....",The New York Times,By SARFRAZ MANZOOR,sarfraz manzoor,2017-01-19T12:30:07+0000,na
5880aaf995d0e0392607b983,https://www.nytimes.com/2017/01/19/opinion/voting-should-be-mandatory.html,1027,Compulsory elections are won in the center. Extremist politicians can’t get traction....,The New York Times,By WALEED ALY,waleed aly,2017-01-19T12:03:00+0000,male
